,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25
258,Example2,2000-11-29,Club8,Club13,2,1,H,,,,,5.36,3.49,1.57,1.88,1.85,2000/2001,first,3,0,1.4545454545454546,1.4545454545454546,0.7272727272727273,1.7272727272727273,1.5454545454545454,1.0,1.6085271317829457,1.135658914728682,1.8585271317829457,0.885658914728682,0.16807204709072449,0.2581278430963562,0.5738001098129193,0.5040214477211796,0.4959785522788205
259,Example3,2000-11-29,Squad10,Squad11,1,2,A,,,,,7.26,4.17,1.45,1.84,1.93,2000/2001,first,0,3,1.5454545454545454,1.3636363636363635,1.4545454545454546,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.61003861003861,1.1351351351351349,1.678220428220428,1.0669533169533167,0.12906716871906196,0.22470686928066905,0.6462259620002689,0.48806366047745364,0.5119363395225464
260,Example3,2000-11-29,Squad12,Squad9,0,2,A,15.0,9.0,6.0,4.0,2.27,3.25,2.99,1.75,2.02,2000/2001,first,0,3,0.6363636363636364,1.5454545454545454,1.5454545454545454,0.8181818181818182,0.6363636363636364,1.6363636363636365,1.6076923076923078,1.1384615384615382,1.1986013986013986,1.5475524475524471,0.4068912960644494,0.2841979206357847,0.30891078329976596,0.46419098143236076,0.5358090185676393
261,Example3,2000-11-29,Squad14,Squad7,1,0,H,22.0,8.0,10.0,4.0,1.7,3.17,5.11,1.58,2.19,2000/2001,first,3,0,2.0,1.2727272727272727,1.4545454545454546,1.3636363636363635,1.3636363636363635,1.4545454545454546,1.6015325670498084,1.1417624521072796,1.7606234761407173,0.9826715430163705,0.5350573250932297,0.2869392595137194,0.17800341539305095,0.4190981432360743,0.5809018567639257
262,Example3,2000-11-29,Squad3,Squad1,2,1,H,,,,,1.81,3.55,4.12,2.19,1.64,2000/2001,first,3,0,1.25,2.25,1.0833333333333333,1.0833333333333333,1.5833333333333333,2.4166666666666665,1.599236641221374,1.1374045801526715,1.349236641221374,1.3874045801526715,0.5130363713533063,0.2615762907463336,0.22538733790036028,0.5718015665796344,0.4281984334203655
263,Example3,2000-11-29,Squad4,Squad2,4,2,H,10.0,7.0,7.0,2.0,2.09,3.22,3.48,1.77,2.0,2000/2001,first,3,0,1.3636363636363635,1.4545454545454546,1.9090909090909092,1.0,1.4545454545454546,2.0,1.6007604562737643,1.1368821292775664,1.3507604562737643,1.3868821292775664,0.44451496711439753,0.2885205842450592,0.2669644486405433,0.4694960212201591,0.5305039787798408
264,Example3,2000-11-29,Squad6,Squad15,2,1,H,6.0,11.0,3.0,4.0,2.1,3.3,3.53,2.01,1.77,2000/2001,first,3,0,1.0,1.0909090909090908,1.3636363636363635,1.4545454545454546,1.0909090909090908,1.0,1.6098484848484849,1.140151515151515,1.6098484848484849,1.140151515151515,0.4481763619575254,0.2852031394275162,0.26662049861495846,0.5317460317460317,0.46825396825396826
265,Example3,2000-11-29,Squad8,Squad13,1,2,A,14.0,13.0,4.0,2.0,1.78,3.72,4.44,2.07,1.73,2000/2001,first,0,3,1.5454545454545454,1.6363636363636365,1.5454545454545454,1.7272727272727273,1.4545454545454546,1.2727272727272727,1.6113207547169812,1.1396226415094337,1.634048027444254,1.116895368782161,0.532085974949745,0.2546002783361682,0.2133137467140869,0.5447368421052632,0.4552631578947368
266,Example1,2000-11-29,Team10,Team11,0,2,A,,,,,2.18,3.29,3.31,1.76,2.02,2000/2001,first,0,3,2.1818181818181817,1.5454545454545454,1.2727272727272727,0.6363636363636364,1.9090909090909092,2.272727272727273,1.6090225563909775,1.1428571428571426,1.6090225563909775,1.1428571428571426,0.4308071477456592,0.28545883953967693,0.2837340127146638,0.4656084656084655,0.5343915343915343
267,Example1,2000-11-29,Team12,Team9,3,2,H,17.0,9.0,7.0,3.0,2.25,3.45,3.22,2.06,1.76,2000/2001,first,3,0,1.0909090909090908,1.0909090909090908,1.3636363636363635,1.6363636363636365,1.1818181818181819,1.0909090909090908,1.6029962546816479,1.1460674157303368,1.6711780728634662,1.0778855975485184,0.4253632760898283,0.27741083223249674,0.29722589167767505,0.5392670157068064,0.46073298429319376
268,Example1,2000-11-29,Team14,Team7,0,0,D,7.0,12.0,4.0,4.0,1.57,3.87,5.24,1.9,1.83,2000/2001,first,1,1,1.0,1.0,1.5454545454545454,1.3636363636363635,1.3636363636363635,1.0,1.6082089552238805,1.1492537313432833,1.562754409769335,1.1947082767978288,0.5864060263435652,0.2378959848473895,0.1756979888090453,0.5093833780160857,0.49061662198391415
269,Example1,2000-11-29,Team3,Team1,3,1,H,15.0,20.0,5.0,5.0,2.57,3.14,2.8,1.88,1.88,2000/2001,first,3,0,1.8333333333333333,1.5,1.6666666666666667,1.5,1.75,1.5833333333333333,1.6022304832713754,1.144981412639405,1.643897149938042,1.1033147459727384,0.3654532002094955,0.29911296959821765,0.33543383019228695,0.5,0.5
270,Example1,2000-11-29,Team4,Team2,3,0,H,11.0,7.0,7.0,5.0,2.08,3.1,3.64,1.6,2.24,2000/2001,first,3,0,1.4545454545454546,0.7272727272727273,1.1818181818181819,1.0909090909090908,1.4545454545454546,1.0909090909090908,1.6074074074074074,1.1444444444444442,1.7664983164983163,0.9853535353535351,0.4459515002055076,0.2992190711056309,0.2548294286888615,0.41666666666666663,0.5833333333333334
271,Example1,2000-11-29,Team6,Team15,2,0,H,11.0,9.0,1.0,0.0,2.28,3.4,3.23,1.98,1.84,2000/2001,first,3,0,1.4545454545454546,1.1818181818181819,1.4545454545454546,1.5454545454545454,1.8181818181818181,1.1818181818181819,1.6125461254612545,1.140221402214022,1.7034552163703454,1.0493123113049312,0.4207920792079208,0.28217821782178215,0.297029702970297,0.518324607329843,0.48167539267015713
272,Example1,2000-11-29,Team8,Team13,1,1,D,,,,,1.49,3.91,6.8,1.91,1.86,2000/2001,first,1,1,1.4545454545454546,1.5454545454545454,1.8181818181818181,1.5454545454545454,0.9090909090909091,1.3636363636363635,1.6139705882352942,1.1360294117647056,1.5230614973262033,1.2269385026737964,0.6249250809126143,0.23814280576976865,0.13693211331761698,0.5066312997347481,0.49336870026525204
273,Example2,2000-12-09,Club1,Club2,2,1,H,14.0,20.0,6.0,9.0,2.24,3.46,3.25,2.09,1.76,2000/2001,first,3,0,1.3846153846153846,1.0,1.3846153846153846,0.9166666666666666,1.3846153846153846,1.5,1.6117216117216118,1.1355311355311353,1.5908882783882785,1.1563644688644685,0.42796684351142134,0.2770652397299375,0.2949679167586412,0.5428571428571429,0.4571428571428572
274,Example2,2000-12-09,Club11,Club8,2,1,H,,,,,2.13,3.22,3.4,1.67,2.14,2000/2001,first,3,0,1.9166666666666667,1.5,1.3333333333333333,0.75,1.5833333333333333,1.6666666666666667,1.6131386861313868,1.1350364963503647,1.57147201946472,1.1767031630170313,0.4370703352682385,0.28911795469607077,0.2738117100356906,0.4383202099737532,0.5616797900262467
275,Example2,2000-12-09,Club13,Club6,2,4,A,14.0,18.0,9.0,15.0,1.8,3.36,4.41,1.76,2.01,2000/2001,first,0,3,1.4166666666666667,1.4166666666666667,1.75,1.5,0.9166666666666666,1.4166666666666667,1.6145454545454545,1.1345454545454543,1.5520454545454545,1.1970454545454543,0.5144356955380578,0.2755905511811024,0.20997375328083986,0.46684350132625996,0.53315649867374
276,Example2,2000-12-09,Club15,Club4,1,2,A,7.0,11.0,7.0,5.0,1.76,3.52,4.77,1.96,1.81,2000/2001,first,0,3,1.0833333333333333,1.3333333333333333,1.75,2.0,1.25,1.1666666666666667,1.6159420289855073,1.1449275362318838,1.6159420289855073,1.1449275362318838,0.5350532809871004,0.2675266404935502,0.1974200785193494,0.519893899204244,0.48010610079575594
277,Example2,2000-12-09,Club5,Club14,3,0,H,23.0,9.0,10.0,5.0,1.17,6.88,16.27,2.54,1.47,2000/2001,first,3,0,1.1666666666666667,1.2499999999999998,1.4166666666666667,1.1666666666666667,1.0833333333333333,1.25,1.6137184115523466,1.1480144404332129,1.5303850782190134,1.2313477737665461,0.8051726655498258,0.13692616550774653,0.05790116894242754,0.6334164588528678,0.3665835411471321
278,Example2,2000-12-09,Club7,Club12,0,0,D,13.0,5.0,2.0,0.0,1.78,3.3,5.03,1.55,2.39,2000/2001,first,1,1,1.1666666666666667,1.0833333333333333,0.75,2.0,1.5833333333333333,0.75,1.618705035971223,1.1438848920863307,1.9520383693045562,0.8105515587529973,0.528186492884963,0.2849005931318891,0.1869129139831479,0.3934010152284264,0.6065989847715737
279,Example2,2000-12-09,Club9,Club10,2,0,H,15.0,13.0,5.0,9.0,3.26,3.21,2.04,1.89,1.82,2000/2001,first,3,0,1.4166666666666667,1.25,1.5833333333333333,0.8333333333333334,1.4166666666666667,1.5,1.6129032258064515,1.139784946236559,1.4670698924731183,1.2856182795698923,0.2767311544410355,0.2810416085600547,0.44222723699890965,0.5094339622641508,0.4905660377358491
280,Example3,2000-12-09,Squad1,Squad2,2,1,H,,,,,2.06,3.12,3.69,1.59,2.25,2000/2001,first,3,0,2.1538461538461537,1.5,1.1538461538461537,1.25,2.230769230769231,1.8333333333333333,1.6142857142857143,1.1357142857142855,1.8017857142857143,0.9482142857142855,0.45075054617209703,0.29761093753670503,0.2516385162911978,0.41406249999999994,0.5859374999999999
281,Example3,2000-12-09,Squad11,Squad8,0,1,A,6.0,18.0,1.0,4.0,5.41,4.07,1.64,2.28,1.62,2000/2001,first,0,3,1.4166666666666667,1.5,1.5,1.5833333333333333,1.3333333333333333,1.3333333333333333,1.6156583629893237,1.1352313167259784,1.6156583629893237,1.1352313167259784,0.17768241942825808,0.2361822823358418,0.5861352982359,0.5846153846153845,0.41538461538461535
282,Example3,2000-12-09,Squad13,Squad6,1,1,D,,,,,2.95,2.98,2.5,1.48,2.55,2000/2001,first,1,1,1.6666666666666667,1.0833333333333333,1.6666666666666667,1.3333333333333333,1.4166666666666667,1.25,1.6099290780141844,1.1347517730496453,1.6724290780141844,1.0722517730496453,0.31546409214092136,0.31228827913279134,0.37224762872628725,0.36724565756823824,0.6327543424317617
283,Example3,2000-12-09,Squad15,Squad4,2,0,H,11.0,14.0,6.0,4.0,2.84,2.94,2.48,1.85,1.85,2000/2001,first,3,0,1.0833333333333333,1.5833333333333333,1.5,1.9166666666666667,0.9166666666666666,1.5833333333333333,1.607773851590106,1.1342756183745581,1.5869405182567728,1.1551089517078914,0.3214247928055017,0.3104919767236819,0.3680832304708165,0.5,0.5
284,Example3,2000-12-09,Squad5,Squad14,1,0,H,,,,,1.92,3.57,3.69,2.21,1.62,2000/2001,first,3,0,1.1666666666666667,1.9166666666666667,1.8333333333333333,1.3333333333333333,0.9166666666666666,1.5,1.6091549295774648,1.1302816901408448,1.2966549295774648,1.4427816901408448,0.48587551867219914,0.26131120331950203,0.2528132780082987,0.577023498694517,0.42297650130548303
285,Example3,2000-12-09,Squad7,Squad12,1,3,A,13.0,19.0,5.0,7.0,1.91,3.43,4.3,1.75,2.08,2000/2001,first,0,3,1.1666666666666667,0.5833333333333334,1.3333333333333333,1.5833333333333333,1.3333333333333333,0.5833333333333334,1.6070175438596492,1.126315789473684,1.8153508771929825,0.9179824561403506,0.49974079482809447,0.2782813172366357,0.22197788793526987,0.4569190600522194,0.5430809399477807
286,Example3,2000-12-09,Squad9,Squad10,0,0,D,13.0,6.0,1.0,2.0,1.66,3.51,5.38,1.64,2.22,2000/2001,first,1,1,1.5833333333333333,1.5,0.75,1.5,1.75,1.0833333333333333,1.604895104895105,1.1328671328671327,1.8132284382284383,0.9245337995337994,0.5613295601821576,0.2654720996872882,0.1731983401305542,0.4248704663212435,0.5751295336787565
287,Example1,2000-12-09,Team1,Team2,1,0,H,16.0,3.0,5.0,0.0,2.66,3.05,2.72,1.68,2.14,2000/2001,first,3,0,1.4615384615384615,0.6666666666666666,1.6153846153846154,1.25,1.4615384615384615,1.0,1.599303135888502,1.1289198606271775,1.7066749307602969,1.0215480657553826,0.35086828905186046,0.30600316356654067,0.3431285473815988,0.4397905759162304,0.5602094240837696
288,Example1,2000-12-09,Team11,Team8,1,2,A,11.0,7.0,5.0,2.0,5.96,3.98,1.56,1.93,1.88,2000/2001,first,0,3,1.5833333333333333,1.4166666666666667,0.5833333333333334,1.75,2.3333333333333335,0.9166666666666666,1.5972222222222223,1.1249999999999998,1.9305555555555556,0.7916666666666665,0.15827792959986953,0.23701921115960356,0.604702859240527,0.5065616797900262,0.4934383202099738
289,Example1,2000-12-09,Team13,Team6,2,1,H,22.0,13.0,7.0,4.0,1.44,4.07,7.4,2.1,1.68,2000/2001,first,3,0,1.5,1.5,1.5,1.3333333333333333,1.3333333333333333,1.9166666666666667,1.5951557093425606,1.1280276816608994,1.5534890426758938,1.1696943483275661,0.6458267216756585,0.22849888924151063,0.12567438908283082,0.5555555555555556,0.4444444444444444
290,Example1,2000-12-09,Team15,Team4,2,1,H,,,,,1.57,3.95,5.35,2.16,1.66,2000/2001,first,3,0,1.0833333333333333,1.5833333333333333,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1.596551724137931,1.1275862068965514,1.346551724137931,1.3775862068965514,0.5913918311948172,0.2350595379685729,0.17354863083660993,0.5654450261780105,0.4345549738219895
291,Example1,2000-12-09,Team5,Team14,0,0,D,9.0,3.0,3.0,1.0,2.0,2.87,4.57,1.37,2.98,2000/2001,first,1,1,1.75,0.9166666666666666,1.25,1.4166666666666667,1.2499999999999998,1.3333333333333333,1.597938144329897,1.1271477663230236,1.847938144329897,0.8771477663230236,0.4684936008486957,0.32647637689804576,0.2050300222532585,0.3149425287356322,0.6850574712643679
292,Example1,2000-12-09,Team7,Team12,2,1,H,,,,,2.18,3.24,2.91,1.87,1.85,2000/2001,first,3,0,0.9166666666666666,1.25,1.2499999999999998,1.4166666666666667,1.0,1.3333333333333333,1.5924657534246576,1.1232876712328763,1.550799086757991,1.1649543378995428,0.4128852571008171,0.2778055124937597,0.30930923040542313,0.5026881720430109,0.4973118279569893
293,Example1,2000-12-09,Team9,Team10,4,0,H,15.0,5.0,8.0,1.0,1.61,4.2,5.33,2.41,1.56,2000/2001,first,3,0,1.1666666666666667,2.0,1.75,1.3333333333333333,1.0,1.75,1.5938566552901023,1.1228668941979518,1.2813566552901023,1.4353668941979518,0.5933319727638732,0.22744392289281806,0.1792241043433088,0.6070528967254408,0.39294710327455923
294,Example2,2000-12-19,Club10,Club7,3,1,H,27.0,2.0,14.0,1.0,1.04,17.52,45.03,5.52,1.14,2000/2001,first,3,0,1.1538461538461537,1.0769230769230769,0.9230769230769231,0.6923076923076923,1.3846153846153846,1.5384615384615385,1.6020408163265305,1.1190476190476186,1.563579277864992,1.1575091575091572,0.9238246998516119,0.054838909123611675,0.021336391024776292,0.8288288288288289,0.1711711711711712
295,Example2,2000-12-19,Club12,Club5,1,2,A,7.0,9.0,3.0,6.0,4.65,3.74,1.71,2.05,1.74,2000/2001,first,0,3,1.0,1.3076923076923077,1.8461538461538463,1.3076923076923077,0.7692307692307693,1.2307692307692308,1.606779661016949,1.1186440677966099,1.3952411994784875,1.3301825293350715,0.20150671594528938,0.2505364249052395,0.5479568591494711,0.5408970976253298,0.4591029023746703
296,Example2,2000-12-19,Club14,Club3,1,1,D,9.0,11.0,4.0,5.0,2.45,3.19,2.68,1.7,2.03,2000/2001,first,1,1,1.1538461538461535,1.3846153846153844,1.3076923076923077,0.6923076923076923,1.1538461538461537,1.7692307692307692,1.6047297297297296,1.1216216216216213,1.3931912681912682,1.3331600831600827,0.37282769387764003,0.2863410188088458,0.3408312873135142,0.4557640750670242,0.5442359249329759
297,Example2,2000-12-19,Club2,Club15,3,3,D,11.0,6.0,4.0,4.0,2.37,3.18,3.2,1.59,2.33,2000/2001,first,1,1,1.0,1.0769230769230769,1.0,1.7692307692307692,1.3846153846153846,1.1538461538461537,1.6026936026936025,1.1212121212121209,1.7757705257705256,0.9481351981351978,0.40226749839899434,0.29980313559925054,0.29792936600175524,0.40561224489795916,0.5943877551020408
298,Example2,2000-12-19,Club4,Club13,4,1,H,,,,,1.75,3.22,4.27,1.69,2.0,2000/2001,first,3,0,1.3846153846153846,1.4615384615384615,1.9230769230769231,1.9230769230769231,1.3076923076923077,0.8461538461538461,1.6073825503355703,1.1275167785234896,1.5881517811048012,1.1467475477542588,0.5119503740193395,0.2782338989235541,0.20981572705710638,0.4579945799457995,0.5420054200542006
299,Example2,2000-12-19,Club6,Club11,3,1,H,22.0,13.0,8.0,6.0,1.09,10.11,24.81,3.84,1.23,2000/2001,first,3,0,1.6153846153846154,1.9230769230769231,1.5384615384615385,1.3076923076923077,1.5384615384615385,1.6923076923076923,1.6153846153846152,1.1270903010033442,1.4807692307692306,1.2617056856187288,0.8682455271331594,0.09360906276707655,0.03814541009976396,0.757396449704142,0.242603550295858
300,Example2,2000-12-19,Club8,Club9,1,1,D,16.0,7.0,6.0,4.0,1.96,3.35,4.08,1.69,2.14,2000/2001,first,1,1,1.4615384615384615,1.4615384615384615,0.8461538461538461,1.4615384615384615,1.5384615384615385,1.5384615384615385,1.6199999999999999,1.1266666666666663,1.7738461538461536,0.9728205128205124,0.4841520608696885,0.2832650863595789,0.23258285277073268,0.4412532637075718,0.5587467362924282
301,Example3,2000-12-19,Squad10,Squad7,3,0,H,,,,,1.56,4.03,5.64,2.14,1.68,2000/2001,first,3,0,1.3846153846153846,1.1538461538461537,1.3846153846153846,1.4615384615384615,1.0769230769230769,1.2307692307692308,1.617940199335548,1.1262458471760795,1.6948632762586249,1.0493227702530026,0.601072607260726,0.23267326732673266,0.16625412541254125,0.5602094240837696,0.4397905759162304
302,Example3,2000-12-19,Squad12,Squad5,2,3,A,,,,,2.52,3.06,2.84,1.77,2.01,2000/2001,first,0,3,0.7692307692307693,1.1538461538461537,1.5384615384615385,1.6923076923076923,0.7692307692307693,1.0769230769230769,1.6225165562913906,1.1225165562913904,1.5648242485990829,1.180208863983698,0.36888753056234713,0.3037897310513447,0.3273227383863081,0.46825396825396826,0.5317460317460317
303,Example3,2000-12-19,Squad14,Squad3,1,2,A,18.0,17.0,6.0,6.0,2.66,3.03,2.72,1.69,2.12,2000/2001,first,0,3,1.7692307692307692,1.3076923076923077,1.3076923076923077,1.0769230769230769,1.3846153846153846,1.6923076923076923,1.6237623762376237,1.1287128712871284,1.6814546839299314,1.0710205635948207,0.3501610258066161,0.3074020886619138,0.34243688553147017,0.44356955380577423,0.5564304461942258
304,Example3,2000-12-19,Squad2,Squad15,3,0,H,13.0,10.0,3.0,2.0,1.83,3.49,4.19,1.89,1.88,2000/2001,first,3,0,1.4615384615384615,1.1538461538461537,1.3076923076923077,1.3846153846153846,1.6923076923076923,1.0769230769230769,1.6217105263157894,1.1315789473684206,1.7178643724696356,1.0354251012145745,0.5099154389329614,0.2673768633946474,0.22270769767239126,0.5013262599469495,0.4986737400530504
305,Example3,2000-12-19,Squad4,Squad13,1,1,D,13.0,11.0,5.0,5.0,2.23,3.49,3.06,1.98,1.81,2000/2001,first,1,1,1.4615384615384615,1.6153846153846154,1.9230769230769231,1.6153846153846154,1.4615384615384615,1.3846153846153846,1.6262295081967213,1.127868852459016,1.5108448928121059,1.2432534678436313,0.4223460505657303,0.2698658145448649,0.30778813488940476,0.5224274406332454,0.47757255936675463
306,Example3,2000-12-19,Squad6,Squad11,0,0,D,12.0,10.0,4.0,2.0,3.65,3.39,2.03,1.91,1.86,2000/2001,first,1,1,1.0769230769230769,1.3076923076923077,1.3076923076923077,1.4615384615384615,1.2307692307692308,1.2307692307692308,1.6241830065359477,1.1274509803921564,1.6049522373051786,1.1466817496229256,0.25808278360529086,0.2778767434098265,0.4640404729848827,0.5066312997347481,0.49336870026525204
307,Example3,2000-12-19,Squad8,Squad9,0,0,D,,,,,2.62,3.0,2.63,1.52,2.4,2000/2001,first,1,1,1.4615384615384615,1.4615384615384615,1.4615384615384615,0.6923076923076923,1.4615384615384615,1.6923076923076923,1.6188925081433225,1.123778501628664,1.4265848158356302,1.3160861939363564,0.3484889976414053,0.30434705794016065,0.34716394441843423,0.3877551020408163,0.6122448979591837
308,Example1,2000-12-19,Team10,Team7,1,0,H,,,,,2.23,3.4,2.97,2.03,1.76,2000/2001,first,3,0,1.8461538461538463,1.0,1.5384615384615385,1.2307692307692304,1.6153846153846154,1.1538461538461537,1.6136363636363635,1.1201298701298699,1.7482517482517481,0.9855144855144853,0.41550254905752765,0.27252078952890785,0.3119766614135645,0.5356200527704486,0.4643799472295515
309,Example1,2000-12-19,Team12,Team5,1,4,A,,,,,2.69,3.44,2.23,1.81,2.04,2000/2001,first,0,3,1.2307692307692308,1.6153846153846154,1.4615384615384615,1.1538461538461537,1.2307692307692308,1.2307692307692304,1.611650485436893,1.1165048543689318,1.4385735623599698,1.289581777445855,0.33464348812354133,0.26168342530590877,0.40367308657054984,0.4701298701298701,0.5298701298701299
310,Example1,2000-12-19,Team14,Team3,1,0,H,10.0,9.0,2.0,1.0,2.46,3.11,3.14,1.53,2.51,2000/2001,first,3,0,0.8461538461538461,1.9230769230769231,1.3076923076923077,1.6153846153846154,1.3076923076923077,1.8461538461538463,1.6096774193548384,1.125806451612903,1.4173697270471461,1.3181141439205952,0.38843455155844775,0.30725048129703586,0.3043149671445164,0.37871287128712877,0.6212871287128713
311,Example1,2000-12-19,Team2,Team15,0,3,A,15.0,7.0,4.0,4.0,4.93,4.63,1.57,2.76,1.43,2000/2001,first,0,3,0.6153846153846154,1.1538461538461537,1.2307692307692308,1.5384615384615385,0.9230769230769231,1.2307692307692308,1.6077170418006428,1.1221864951768485,1.550024734108335,1.1798788028691563,0.19212583024757435,0.20457458814698518,0.6032995816054404,0.6587112171837709,0.34128878281622915
312,Example1,2000-12-19,Team4,Team13,0,1,A,12.0,7.0,8.0,4.0,1.66,3.51,5.07,1.68,2.09,2000/2001,first,0,3,1.5384615384615385,1.5384615384615385,1.1538461538461537,1.4615384615384615,1.4615384615384615,1.4615384615384615,1.6025641025641022,1.1282051282051277,1.679487179487179,1.0512820512820509,0.5554473524041388,0.2626902008520998,0.1818624467437614,0.4456233421750664,0.5543766578249337
313,Example1,2000-12-19,Team6,Team11,1,1,D,,,,,2.44,3.08,2.76,1.56,2.29,2000/2001,first,1,1,1.4615384615384615,1.5384615384615385,1.3846153846153846,0.6923076923076923,1.7692307692307692,2.1538461538461537,1.5974440894568687,1.1277955271565492,1.4051363971491764,1.3201032194642415,0.37365496870384696,0.2960123778043463,0.3303326534918068,0.40519480519480516,0.5948051948051947
