,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage,probHome,probDraw,probAway,probOver25,probUnder25,anticipatedGoalsHome,anticipatedGoalsAway
248,Example1,2000-11-19,Team15,Team8,2,1,H,10.0,10.0,5.0,4.0,2.09,2.95,3.62,1.55,2.29,2000/2001,first,3,0,1.1,1.5,1.6,1.8,1.0,1.0,1.6048387096774193,1.1249999999999998,1.5548387096774192,1.1749999999999998,0.44465526067657746,0.30829569019032893,0.24704904913350564,0.3957599661924215,0.6042400338075785,1.3250000000000002,0.925
249,Example1,2000-11-19,Team2,Team6,1,2,A,11.0,9.0,5.0,4.0,3.82,3.21,2.08,1.57,2.35,2000/2001,first,0,3,0.7,1.4,1.0,1.5,1.2,1.7,1.606425702811245,1.1244979919678713,1.556425702811245,1.1744979919678713,0.2449530517675661,0.2940168783733705,0.46103006985952355,0.39429461986719067,0.6057053801328093,0.9,1.35
250,Example1,2000-11-19,Team3,Team5,1,0,H,9.0,16.0,2.0,4.0,3.73,3.44,2.07,1.71,2.16,2000/2001,first,3,0,1.9090909090909092,1.9090909090909092,1.8181818181818181,1.2727272727272727,1.6363636363636365,1.3636363636363635,1.604,1.1279999999999997,1.4676363636363638,1.264363636363636,0.2549535906887907,0.2773149632626997,0.46773144604896705,0.43908382066276797,0.5609161793372319,1.0,1.425
251,Example1,2000-11-19,Team9,Team14,2,3,A,25.0,12.0,10.0,5.0,2.81,3.26,2.55,1.84,1.96,2000/2001,first,0,3,1.0,0.8,1.5,1.5,1.2,1.2,1.6015936254980079,1.1235059760956172,1.651593625498008,1.0735059760956172,0.3375521411907914,0.2890974212271121,0.373350437581652,0.48336291038154394,0.516637089618456,1.25,1.3250000000000002
252,Example2,2000-11-29,Club10,Club11,3,1,H,11.0,6.0,6.0,3.0,2.69,3.06,2.46,1.89,1.85,2000/2001,first,3,0,1.0909090909090908,2.0,0.8181818181818182,1.1818181818181819,1.3636363636363635,1.7272727272727273,1.6031746031746033,1.1309523809523807,1.4668109668109668,1.2673160173160172,0.3366356485941591,0.2928507050489696,0.3705136463564483,0.5057200057200056,0.4942799942799944,1.3,1.375
253,Example2,2000-11-29,Club12,Club9,2,0,H,18.0,8.0,7.0,3.0,1.52,4.43,5.72,2.67,1.45,2000/2001,first,3,0,1.0,1.5454545454545454,2.1818181818181817,1.5454545454545454,0.5454545454545454,1.5454545454545454,1.608695652173913,1.1304347826086953,1.3132411067193677,1.4258893280632408,0.634077014372797,0.20800174501051974,0.1579212406170727,0.6575616686039003,0.3424383313960997,2.275,1.1
254,Example2,2000-11-29,Club14,Club7,0,0,D,,,,,2.01,3.13,3.75,1.48,2.48,2000/2001,first,1,1,1.3636363636363635,1.2727272727272727,1.2727272727272727,0.8181818181818182,1.2727272727272727,1.6363636363636365,1.610236220472441,1.1259842519685037,1.5193271295633501,1.2168933428775945,0.46686133650794615,0.2924147815273873,0.24072388196510788,0.3637750653879686,0.6362249346120313,1.3,0.8500000000000001
255,Example2,2000-11-29,Club3,Club1,3,1,H,,,,,2.12,3.27,3.22,2.1,1.68,2000/2001,first,3,0,1.2499999999999998,1.4166666666666667,0.6666666666666666,1.25,1.6666666666666667,1.5,1.603921568627451,1.1215686274509802,1.7080882352941176,1.0174019607843137,0.440019469540008,0.27766889123487637,0.282311639224677,0.5595238095238094,0.4404761904761905,1.625,1.275
256,Example2,2000-11-29,Club4,Club2,2,3,A,7.0,9.0,4.0,5.0,3.4,3.16,2.16,1.67,2.12,2000/2001,first,0,3,1.2727272727272727,0.8181818181818182,1.9090909090909092,0.8181818181818182,1.2727272727272727,1.3636363636363635,1.609375,1.1210937499999998,1.4502840909090908,1.280184659090909,0.2707534179109302,0.29267670410208174,0.43656987798740243,0.43644785899898314,0.5635521410010169,1.025,1.375
257,Example2,2000-11-29,Club6,Club15,1,3,A,,,,,2.9,2.8,2.48,1.58,2.25,2000/2001,first,0,3,1.4545454545454546,0.9090909090909091,1.3636363636363635,1.8181818181818181,1.5454545454545454,1.0909090909090908,1.6108949416342413,1.1284046692607002,1.8608949416342413,0.8784046692607002,0.31036590742905845,0.3223620524612468,0.36727204011009645,0.40576652601969054,0.5942334739803093,1.075,1.2000000000000002
258,Example2,2000-11-29,Club8,Club13,2,1,H,,,,,5.36,3.49,1.57,1.88,1.85,2000/2001,first,3,0,1.4545454545454546,1.4545454545454546,0.7272727272727273,1.7272727272727273,1.5454545454545454,1.0,1.6085271317829457,1.135658914728682,1.8585271317829457,0.885658914728682,0.15496188467448072,0.25178813345653245,0.5932499818693799,0.5043128234617597,0.4956871765382404,0.8500000000000001,1.825
259,Example3,2000-11-29,Squad10,Squad11,1,2,A,,,,,7.26,4.17,1.45,1.84,1.93,2000/2001,first,0,3,1.5454545454545454,1.3636363636363635,1.4545454545454546,1.5454545454545454,1.1818181818181819,1.1818181818181819,1.61003861003861,1.1351351351351349,1.678220428220428,1.0669533169533167,0.11907032267946152,0.21912061107113798,0.6618090662489813,0.4873282270781708,0.5126717729218292,0.7000000000000001,1.925
260,Example3,2000-11-29,Squad12,Squad9,0,2,A,15.0,9.0,6.0,4.0,2.27,3.25,2.99,1.75,2.02,2000/2001,first,0,3,0.6363636363636364,1.5454545454545454,1.5454545454545454,0.8181818181818182,0.6363636363636364,1.6363636363636365,1.6076923076923078,1.1384615384615382,1.1986013986013986,1.5475524475524471,0.4113718589450384,0.28121319671294337,0.30741494434242644,0.4618104667609618,0.5381895332390383,1.375,1.15
261,Example3,2000-11-29,Squad14,Squad7,1,0,H,22.0,8.0,10.0,4.0,1.7,3.17,5.11,1.58,2.19,2000/2001,first,3,0,2.0,1.2727272727272727,1.4545454545454546,1.3636363636363635,1.3636363636363635,1.4545454545454546,1.6015325670498084,1.1417624521072796,1.7606234761407173,0.9826715430163705,0.5497980312416948,0.2833609280405369,0.16684104071738534,0.4118548060805734,0.5881451939194265,1.55,0.775
262,Example3,2000-11-29,Squad3,Squad1,2,1,H,,,,,1.81,3.55,4.12,2.19,1.64,2000/2001,first,3,0,1.25,2.25,1.0833333333333333,1.0833333333333333,1.5833333333333333,2.4166666666666665,1.599236641221374,1.1374045801526715,1.349236641221374,1.3874045801526715,0.5232551768874378,0.2574653291320231,0.2192794939801155,0.5765675464973827,0.42343245350261716,1.825,1.15
263,Example3,2000-11-29,Squad4,Squad2,4,2,H,10.0,7.0,7.0,2.0,2.09,3.22,3.48,1.77,2.0,2000/2001,first,3,0,1.3636363636363635,1.4545454545454546,1.9090909090909092,1.0,1.4545454545454546,2.0,1.6007604562737643,1.1368821292775664,1.3507604562737643,1.3868821292775664,0.45078749376406,0.28598265204309253,0.26322985419244216,0.4675141242937852,0.5324858757062148,1.4500000000000002,1.075
264,Example3,2000-11-29,Squad6,Squad15,2,1,H,6.0,11.0,3.0,4.0,2.1,3.3,3.53,2.01,1.77,2000/2001,first,3,0,1.0,1.0909090909090908,1.3636363636363635,1.4545454545454546,1.0909090909090908,1.0,1.6098484848484849,1.140151515151515,1.6098484848484849,1.140151515151515,0.4534934079296484,0.2829689695220095,0.26353762254791396,0.533729656800742,0.466270343199258,1.6,1.2000000000000002
265,Example3,2000-11-29,Squad8,Squad13,1,2,A,14.0,13.0,4.0,2.0,1.78,3.72,4.44,2.07,1.73,2000/2001,first,0,3,1.5454545454545454,1.6363636363636365,1.5454545454545454,1.7272727272727273,1.4545454545454546,1.2727272727272727,1.6113207547169812,1.1396226415094337,1.634048027444254,1.116895368782161,0.540326314524235,0.25131485654747204,0.2083588289278774,0.5474714473206557,0.45252855267934433,1.8,1.05
266,Example1,2000-11-29,Team10,Team11,0,2,A,,,,,2.18,3.29,3.31,1.76,2.02,2000/2001,first,0,3,2.1818181818181817,1.5454545454545454,1.2727272727272727,0.6363636363636364,1.9090909090909092,2.272727272727273,1.6090225563909775,1.1428571428571426,1.6090225563909775,1.1428571428571426,0.43548070088022256,0.2831629307382566,0.2813563683819566,0.4634338433843383,0.5365661566156615,1.425,1.1
267,Example1,2000-11-29,Team12,Team9,3,2,H,17.0,9.0,7.0,3.0,2.25,3.45,3.22,2.06,1.76,2000/2001,first,3,0,1.0909090909090908,1.0909090909090908,1.3636363636363635,1.6363636363636365,1.1818181818181819,1.0909090909090908,1.6029962546816479,1.1460674157303368,1.6711780728634662,1.0778855975485184,0.42843070502884584,0.27554936156463167,0.296019933406984,0.5413724624889674,0.45862753751103275,1.55,1.275
268,Example1,2000-11-29,Team14,Team7,0,0,D,7.0,12.0,4.0,4.0,1.57,3.87,5.24,1.9,1.83,2000/2001,first,1,1,1.0,1.0,1.5454545454545454,1.3636363636363635,1.3636363636363635,1.0,1.6082089552238805,1.1492537313432833,1.562754409769335,1.1947082767978288,0.6025218288766745,0.2317023589344939,0.1657758121892562,0.5100661489790048,0.48993385102099507,1.85,0.875
269,Example1,2000-11-29,Team3,Team1,3,1,H,15.0,20.0,5.0,5.0,2.57,3.14,2.8,1.88,1.88,2000/2001,first,3,0,1.8333333333333333,1.5,1.6666666666666667,1.5,1.75,1.5833333333333333,1.6022304832713754,1.144981412639405,1.643897149938042,1.1033147459727384,0.3669882651342653,0.2974802384829045,0.33553149638328583,0.49999999999999994,0.49999999999999994,1.35,1.3
270,Example1,2000-11-29,Team4,Team2,3,0,H,11.0,7.0,7.0,5.0,2.08,3.1,3.64,1.6,2.24,2000/2001,first,3,0,1.4545454545454546,0.7272727272727273,1.1818181818181819,1.0909090909090908,1.4545454545454546,1.0909090909090908,1.6074074074074074,1.1444444444444442,1.7664983164983163,0.9853535353535351,0.4524418578243938,0.2972319167306347,0.25032622544455596,0.4107142857142857,0.5892857142857142,1.35,0.95
271,Example1,2000-11-29,Team6,Team15,2,0,H,11.0,9.0,1.0,0.0,2.28,3.4,3.23,1.98,1.84,2000/2001,first,3,0,1.4545454545454546,1.1818181818181819,1.4545454545454546,1.5454545454545454,1.8181818181818181,1.1818181818181819,1.6125461254612545,1.140221402214022,1.7034552163703454,1.0493123113049312,0.42354295476225484,0.2805707730598368,0.2958862721783723,0.5192138779095301,0.48078612209047,1.5,1.225
272,Example1,2000-11-29,Team8,Team13,1,1,D,,,,,1.49,3.91,6.8,1.91,1.86,2000/2001,first,1,1,1.4545454545454546,1.5454545454545454,1.8181818181818181,1.5454545454545454,0.9090909090909091,1.3636363636363635,1.6139705882352942,1.1360294117647056,1.5230614973262033,1.2269385026737964,0.6408813495381174,0.23274095087004262,0.12637769959219447,0.5070370995890334,0.49296290041096663,1.925,0.775
273,Example2,2000-12-09,Club1,Club2,2,1,H,14.0,20.0,6.0,9.0,2.24,3.46,3.25,2.09,1.76,2000/2001,first,3,0,1.3846153846153846,1.0,1.3846153846153846,0.9166666666666666,1.3846153846153846,1.5,1.6117216117216118,1.1355311355311353,1.5908882783882785,1.1563644688644685,0.43100131385683876,0.2752631047118896,0.2937355814317454,0.5448564593301435,0.4551435406698565,1.5750000000000002,1.275
274,Example2,2000-12-09,Club11,Club8,2,1,H,,,,,2.13,3.22,3.4,1.67,2.14,2000/2001,first,3,0,1.9166666666666667,1.5,1.3333333333333333,0.75,1.5833333333333333,1.6666666666666667,1.6131386861313868,1.1350364963503647,1.57147201946472,1.1767031630170313,0.4427541563350108,0.286689344283446,0.27055649938113335,0.43424366220829363,0.5657563377917063,1.375,1.025
275,Example2,2000-12-09,Club13,Club6,2,4,A,14.0,18.0,9.0,15.0,1.8,3.36,4.41,1.76,2.01,2000/2001,first,0,3,1.4166666666666667,1.4166666666666667,1.75,1.5,0.9166666666666666,1.4166666666666667,1.6145454545454545,1.1345454545454543,1.5520454545454545,1.1970454545454543,0.525129898986047,0.27212010503053724,0.20274999598298132,0.46466530981456355,0.5353346901854366,1.6,0.925
276,Example2,2000-12-09,Club15,Club4,1,2,A,7.0,11.0,7.0,5.0,1.76,3.52,4.77,1.96,1.81,2000/2001,first,0,3,1.0833333333333333,1.3333333333333333,1.75,2.0,1.25,1.1666666666666667,1.6159420289855073,1.1449275362318838,1.6159420289855073,1.1449275362318838,0.5443132811178164,0.2644602259696325,0.19122649291212238,0.5211410531063254,0.4788589468936746,1.75,1.0
277,Example2,2000-12-09,Club5,Club14,3,0,H,23.0,9.0,10.0,5.0,1.17,6.88,16.27,2.54,1.47,2000/2001,first,3,0,1.1666666666666667,1.2499999999999998,1.4166666666666667,1.1666666666666667,1.0833333333333333,1.25,1.6137184115523466,1.1480144404332129,1.5303850782190134,1.2313477737665461,0.826704772862983,0.12737285623776826,0.04592237089949336,0.6432856607209813,0.3567143392790186,2.75,0.5750000000000001
278,Example2,2000-12-09,Club7,Club12,0,0,D,13.0,5.0,2.0,0.0,1.78,3.3,5.03,1.55,2.39,2000/2001,first,1,1,1.1666666666666667,1.0833333333333333,0.75,2.0,1.5833333333333333,0.75,1.618705035971223,1.1438848920863307,1.9520383693045562,0.8105515587529973,0.5373698692792118,0.2825536056221961,0.18007652509814576,0.38662437575921177,0.6133756242407883,1.475,0.75
279,Example2,2000-12-09,Club9,Club10,2,0,H,15.0,13.0,5.0,9.0,3.26,3.21,2.04,1.89,1.82,2000/2001,first,3,0,1.4166666666666667,1.25,1.5833333333333333,0.8333333333333334,1.4166666666666667,1.5,1.6129032258064515,1.139784946236559,1.4670698924731183,1.2856182795698923,0.2722284709195277,0.27687437481618704,0.45089715426388993,0.5101750101750101,0.48982498982498995,1.15,1.55
280,Example3,2000-12-09,Squad1,Squad2,2,1,H,,,,,2.06,3.12,3.69,1.59,2.25,2000/2001,first,3,0,2.1538461538461537,1.5,1.1538461538461537,1.25,2.230769230769231,1.8333333333333333,1.6142857142857143,1.1357142857142855,1.8017857142857143,0.9482142857142855,0.4574223302503984,0.2955588493300794,0.24701882041995693,0.4077568134171907,0.5922431865828091,1.35,0.95
281,Example3,2000-12-09,Squad11,Squad8,0,1,A,6.0,18.0,1.0,4.0,5.41,4.07,1.64,2.28,1.62,2000/2001,first,0,3,1.4166666666666667,1.5,1.5,1.5833333333333333,1.3333333333333333,1.3333333333333333,1.6156583629893237,1.1352313167259784,1.6156583629893237,1.1352313167259784,0.17303406829127999,0.23324320023515874,0.5937227314740057,0.5893437296946068,0.41065627030539303,1.025,2.0
282,Example3,2000-12-09,Squad13,Squad6,1,1,D,,,,,2.95,2.98,2.5,1.48,2.55,2000/2001,first,1,1,1.6666666666666667,1.0833333333333333,1.6666666666666667,1.3333333333333333,1.4166666666666667,1.25,1.6099290780141844,1.1347517730496453,1.6724290780141844,1.0722517730496453,0.3144812905841159,0.311131780784367,0.37438692863195333,0.3582405935347112,0.6417594064652887,1.0,1.125
283,Example3,2000-12-09,Squad15,Squad4,2,0,H,11.0,14.0,6.0,4.0,2.84,2.94,2.48,1.85,1.85,2000/2001,first,3,0,1.0833333333333333,1.5833333333333333,1.5,1.9166666666666667,0.9166666666666666,1.5833333333333333,1.607773851590106,1.1342756183745581,1.5869405182567728,1.1551089517078914,0.3205883118657528,0.3088940634274846,0.3705176247063253,0.5,0.5,1.275,1.375
284,Example3,2000-12-09,Squad5,Squad14,1,0,H,,,,,1.92,3.57,3.69,2.21,1.62,2000/2001,first,3,0,1.1666666666666667,1.9166666666666667,1.8333333333333333,1.3333333333333333,0.9166666666666666,1.5,1.6091549295774648,1.1302816901408448,1.2966549295774648,1.4427816901408448,0.4939964708568843,0.25747191839630823,0.24853161074723534,0.5823976314172391,0.41760236858276073,1.775,1.225
285,Example3,2000-12-09,Squad7,Squad12,1,3,A,13.0,19.0,5.0,7.0,1.91,3.43,4.3,1.75,2.08,2000/2001,first,0,3,1.1666666666666667,0.5833333333333334,1.3333333333333333,1.5833333333333333,1.3333333333333333,0.5833333333333334,1.6070175438596492,1.126315789473684,1.8153508771929825,0.9179824561403506,0.5056353557699081,0.2763150058779137,0.21804963835171615,0.45467032967032966,0.5453296703296704,1.55,0.95
286,Example3,2000-12-09,Squad9,Squad10,0,0,D,13.0,6.0,1.0,2.0,1.66,3.51,5.38,1.64,2.22,2000/2001,first,1,1,1.5833333333333333,1.5,0.75,1.5,1.75,1.0833333333333333,1.604895104895105,1.1328671328671327,1.8132284382284383,0.9245337995337994,0.5736728271967112,0.2616940648862915,0.16463310791657013,0.4203471764447374,0.5796528235552626,1.6,0.75
287,Example1,2000-12-09,Team1,Team2,1,0,H,16.0,3.0,5.0,0.0,2.66,3.05,2.72,1.68,2.14,2000/2001,first,3,0,1.4615384615384615,0.6666666666666666,1.6153846153846154,1.25,1.4615384615384615,1.0,1.599303135888502,1.1289198606271775,1.7066749307602969,1.0215480657553826,0.3517910994480942,0.30456594010245486,0.34364296044990567,0.4360258121940366,0.5639741878059634,1.2000000000000002,1.2000000000000002
288,Example1,2000-12-09,Team11,Team8,1,2,A,11.0,7.0,5.0,2.0,5.96,3.98,1.56,1.93,1.88,2000/2001,first,0,3,1.5833333333333333,1.4166666666666667,0.5833333333333334,1.75,2.3333333333333335,0.9166666666666666,1.5972222222222223,1.1249999999999998,1.9305555555555556,0.7916666666666665,0.15055639257163303,0.2326440247972854,0.6167995826315048,0.5068900892955571,0.49310991070444277,0.8250000000000001,1.875
289,Example1,2000-12-09,Team13,Team6,2,1,H,22.0,13.0,7.0,4.0,1.44,4.07,7.4,2.1,1.68,2000/2001,first,3,0,1.5,1.5,1.5,1.3333333333333333,1.3333333333333333,1.9166666666666667,1.5951557093425606,1.1280276816608994,1.5534890426758938,1.1696943483275661,0.6632301483967213,0.22241913236311106,0.11435071924049761,0.5595238095238094,0.4404761904761905,2.1,0.8250000000000001
290,Example1,2000-12-09,Team15,Team4,2,1,H,,,,,1.57,3.95,5.35,2.16,1.66,2000/2001,first,3,0,1.0833333333333333,1.5833333333333333,1.5833333333333333,1.0833333333333333,1.0833333333333333,1.5833333333333333,1.596551724137931,1.1275862068965514,1.346551724137931,1.3775862068965514,0.6061029388742594,0.2293625026697554,0.16453455845638568,0.569723337795627,0.43027666220437294,2.0,0.975
291,Example1,2000-12-09,Team5,Team14,0,0,D,9.0,3.0,3.0,1.0,2.0,2.87,4.57,1.37,2.98,2000/2001,first,1,1,1.75,0.9166666666666666,1.25,1.4166666666666667,1.2499999999999998,1.3333333333333333,1.597938144329897,1.1271477663230236,1.847938144329897,0.8771477663230236,0.47520702965086364,0.32608407943318746,0.19870889091638777,0.30282173124969386,0.6971782687503062,1.2000000000000002,0.7000000000000001
292,Example1,2000-12-09,Team7,Team12,2,1,H,,,,,2.18,3.24,2.91,1.87,1.85,2000/2001,first,3,0,0.9166666666666666,1.25,1.2499999999999998,1.4166666666666667,1.0,1.3333333333333333,1.5924657534246576,1.1232876712328763,1.550799086757991,1.1649543378995428,0.4193538327187501,0.27331097874127974,0.3073351885403829,0.5028905911258853,0.4971094088741148,1.4500000000000002,1.225
293,Example1,2000-12-09,Team9,Team10,4,0,H,15.0,5.0,8.0,1.0,1.61,4.2,5.33,2.41,1.56,2000/2001,first,3,0,1.1666666666666667,2.0,1.75,1.3333333333333333,1.0,1.75,1.5938566552901023,1.1228668941979518,1.2813566552901023,1.4353668941979518,0.6023914391356722,0.22372704502783736,0.17388151583604558,0.6130439408447709,0.38695605915522935,2.075,1.075
294,Example2,2000-12-19,Club10,Club7,3,1,H,27.0,2.0,14.0,1.0,1.04,17.52,45.03,5.52,1.14,2000/2001,first,3,0,1.1538461538461537,1.0769230769230769,0.9230769230769231,0.6923076923076923,1.3846153846153846,1.5384615384615385,1.6020408163265305,1.1190476190476186,1.563579277864992,1.1575091575091572,0.941777787177138,0.04543361090237792,0.01278860192054262,0.8480167810831427,0.1519832189168574,4.2,0.525
295,Example2,2000-12-19,Club12,Club5,1,2,A,7.0,9.0,3.0,6.0,4.65,3.74,1.71,2.05,1.74,2000/2001,first,0,3,1.0,1.3076923076923077,1.8461538461538463,1.3076923076923077,0.7692307692307693,1.2307692307692308,1.606779661016949,1.1186440677966099,1.3952411994784875,1.3301825293350715,0.1949800654624826,0.24637004674544563,0.5586498877925086,0.5434538828146902,0.45654611718530985,1.025,1.825
296,Example2,2000-12-19,Club14,Club3,1,1,D,9.0,11.0,4.0,5.0,2.45,3.19,2.68,1.7,2.03,2000/2001,first,1,1,1.1538461538461535,1.3846153846153844,1.3076923076923077,0.6923076923076923,1.1538461538461537,1.7692307692307692,1.6047297297297296,1.1216216216216213,1.3931912681912682,1.3331600831600827,0.37557108605680106,0.2830868287153979,0.3413420852274037,0.45218777166038837,0.5478122283396117,1.275,1.2000000000000002
297,Example2,2000-12-19,Club2,Club15,3,3,D,11.0,6.0,4.0,4.0,2.37,3.18,3.2,1.59,2.33,2000/2001,first,1,1,1.0,1.0769230769230769,1.0,1.7692307692307692,1.3846153846153846,1.1538461538461537,1.6026936026936025,1.1212121212121209,1.7757705257705256,0.9481351981351978,0.4047694500416888,0.2985859598140678,0.29664459014470457,0.40012686587308016,0.5998731341269197,1.25,1.025
298,Example2,2000-12-19,Club4,Club13,4,1,H,,,,,1.75,3.22,4.27,1.69,2.0,2000/2001,first,3,0,1.3846153846153846,1.4615384615384615,1.9230769230769231,1.9230769230769231,1.3076923076923077,0.8461538461538461,1.6073825503355703,1.1275167785234896,1.5881517811048012,1.1467475477542588,0.5271765145161154,0.27340435329725954,0.1994191321869797,0.4541420118343195,0.5458579881656804,1.5750000000000002,0.9
299,Example2,2000-12-19,Club6,Club11,3,1,H,22.0,13.0,8.0,6.0,1.09,10.11,24.81,3.84,1.23,2000/2001,first,3,0,1.6153846153846154,1.9230769230769231,1.5384615384615385,1.3076923076923077,1.5384615384615385,1.6923076923076923,1.6153846153846152,1.1270903010033442,1.4807692307692306,1.2617056856187288,0.8907512165805737,0.08264422557238815,0.02660455784724527,0.776295731707317,0.22370426829268292,3.475,0.625
300,Example2,2000-12-19,Club8,Club9,1,1,D,16.0,7.0,6.0,4.0,1.96,3.35,4.08,1.69,2.14,2000/2001,first,1,1,1.4615384615384615,1.4615384615384615,0.8461538461538461,1.4615384615384615,1.5384615384615385,1.5384615384615385,1.6199999999999999,1.1266666666666663,1.7738461538461536,0.9728205128205124,0.4901753330789723,0.2812491509609674,0.22857551595960252,0.43778687164740365,0.5622131283525965,1.475,0.95
301,Example3,2000-12-19,Squad10,Squad7,3,0,H,,,,,1.56,4.03,5.64,2.14,1.68,2000/2001,first,3,0,1.3846153846153846,1.1538461538461537,1.3846153846153846,1.4615384615384615,1.0769230769230769,1.2307692307692308,1.617940199335548,1.1262458471760795,1.6948632762586249,1.0493227702530026,0.6142679921570362,0.22763056135161366,0.1581014464909101,0.5639741878059634,0.4360258121940366,2.0,0.95
302,Example3,2000-12-19,Squad12,Squad5,2,3,A,,,,,2.52,3.06,2.84,1.77,2.01,2000/2001,first,0,3,0.7692307692307693,1.1538461538461537,1.5384615384615385,1.6923076923076923,0.7692307692307693,1.0769230769230769,1.6225165562913906,1.1225165562913904,1.5648242485990829,1.180208863983698,0.37087183304339416,0.30214385164131424,0.32698431531487127,0.466270343199258,0.533729656800742,1.3,1.225
