,league,date,teamHome,teamAway,goalsHome,goalsAway,result,shotsHome,shotsAway,shotsTargetHome,shotsTargetAway,oddsHome,oddsDraw,oddsAway,oddsUnder25,oddsOver25,season,round,pointsHome,pointsAway,avgGoalsHome,avgGoalsAway,avgGoalsAgainstHome,avgGoalsAgainstAway,avgPointsHome,avgPointsAway,avgGoalsHomeAllTeams,avgGoalsAwayAllTeams,anticipatedGoalsHomeAverage,anticipatedGoalsAwayAverage
473,Example3,2001-04-12,Squad14,Squad2,2,2,D,9.0,8.0,4.0,4.0,2.99,3.43,2.38,1.87,1.94,2000/2001,second,1,1,1.35,1.3,1.3,1.4,1.25,1.45,1.5877378435517966,1.1014799154334018,1.6252378435517967,1.0639799154334018
474,Example3,2001-04-12,Squad8,Squad1,1,0,H,20.0,8.0,6.0,1.0,1.69,4.02,4.56,2.19,1.67,2000/2001,second,3,0,1.25,1.8571428571428572,1.25,1.1428571428571428,1.4,1.9523809523809523,1.5886075949367084,1.1033755274261585,1.4100361663652798,1.2819469559975871
475,Example3,2001-04-12,Squad9,Squad7,0,1,A,7.0,12.0,3.0,5.0,2.14,3.19,3.25,1.71,2.04,2000/2001,second,0,3,1.1428571428571428,1.380952380952381,0.8095238095238095,1.3333333333333333,1.3333333333333333,1.380952380952381,1.587368421052631,1.1010526315789455,1.6587969924812025,1.029624060150374
476,Example1,2001-04-12,Team10,Team6,1,0,H,13.0,5.0,2.0,3.0,2.43,2.8,3.0,1.59,2.17,2000/2001,second,3,0,1.6,1.3,1.9,1.2,1.45,1.7,1.5840336134453776,1.1008403361344519,1.4840336134453778,1.2008403361344517
477,Example1,2001-04-12,Team11,Team5,2,0,H,13.0,15.0,3.0,4.0,2.39,3.16,2.96,1.73,2.06,2000/2001,second,3,0,1.5238095238095237,1.8095238095238095,0.7142857142857143,1.3333333333333333,2.0952380952380953,1.2857142857142854,1.5828092243186578,1.098532494758908,1.666142557651991,1.0151991614255746
478,Example1,2001-04-12,Team12,Team4,0,0,D,8.0,4.0,1.0,0.0,1.81,3.54,4.57,1.76,2.06,2000/2001,second,1,1,1.2,1.35,1.8,1.15,1.0,1.35,1.5836820083682004,1.096234309623429,1.3836820083682002,1.2962343096234292
479,Example1,2001-04-12,Team13,Team3,2,0,H,,,,,1.89,3.42,3.98,1.83,1.93,2000/2001,second,3,0,1.7619047619047619,1.8095238095238095,1.2380952380952381,1.2857142857142858,1.7619047619047619,1.9047619047619047,1.5803757828810017,1.09394572025052,1.5803757828810017,1.09394572025052
480,Example1,2001-04-12,Team14,Team2,0,0,D,7.0,8.0,3.0,2.0,2.5,3.23,2.8,1.77,1.98,2000/2001,second,1,1,0.8,0.8,1.05,1.45,1.35,1.0,1.5812499999999996,1.0916666666666648,1.6812499999999995,0.9916666666666648
481,Example1,2001-04-12,Team8,Team1,1,0,H,14.0,8.0,10.0,3.0,3.04,3.21,2.28,1.68,2.11,2000/2001,second,3,0,1.6,1.4761904761904763,1.55,1.380952380952381,1.3,1.619047619047619,1.5779625779625774,1.0893970893970875,1.5666530541530537,1.1007066132066112
482,Example1,2001-04-12,Team9,Team7,4,0,H,,,,,1.92,3.03,4.17,1.64,2.13,2000/2001,second,3,0,1.0952380952380953,1.0476190476190477,1.4285714285714286,1.4761904761904758,0.9047619047619048,0.9523809523809523,1.576763485477178,1.087136929460579,1.6005730092867017,1.0633274056510553
483,Example2,2001-04-22,Club1,Club7,0,0,D,16.0,5.0,8.0,4.0,1.43,4.21,8.2,1.95,1.83,2000/2001,second,1,1,1.1363636363636365,1.2272727272727275,1.4545454545454546,1.1818181818181819,1.1818181818181819,1.1363636363636365,1.581780538302277,1.0848861283643874,1.490871447393186,1.1757952192734784
484,Example2,2001-04-22,Club15,Club14,2,1,H,,,,,2.5,2.92,2.92,1.43,2.66,2000/2001,second,3,0,1.1428571428571428,1.1904761904761902,1.619047619047619,1.3333333333333333,1.1904761904761905,1.1428571428571428,1.5785123966942145,1.0826446280991717,1.4951790633608812,1.165977961432505
485,Example2,2001-04-22,Club2,Club12,0,2,A,4.0,12.0,1.0,4.0,6.35,3.7,1.56,1.8,1.95,2000/2001,second,0,3,1.1904761904761905,1.0952380952380953,1.4761904761904763,1.619047619047619,1.380952380952381,0.8571428571428571,1.5793814432989686,1.0824742268041219,1.638905252822778,1.0229504172803123
486,Example2,2001-04-22,Club3,Club11,2,2,D,25.0,10.0,7.0,3.0,2.14,3.29,3.59,1.67,2.18,2000/2001,second,1,1,1.5454545454545454,1.8181818181818181,0.45454545454545453,1.0909090909090908,2.090909090909091,1.6818181818181819,1.576131687242798,1.0843621399176937,1.6670407781518888,0.9934530490086029
487,Example2,2001-04-22,Club4,Club10,1,4,A,,,,,4.79,3.52,1.8,1.74,2.01,2000/2001,second,0,3,1.2857142857142858,1.3333333333333333,1.8095238095238095,0.9047619047619048,1.3333333333333333,1.619047619047619,1.57700205338809,1.0862422997946592,1.3389068152928518,1.3243375378898974
488,Example2,2001-04-22,Club5,Club9,2,1,H,9.0,5.0,4.0,2.0,2.23,3.22,2.96,1.76,1.94,2000/2001,second,3,0,1.5,1.3636363636363635,1.2272727272727273,1.4090909090909092,1.4545454545454546,1.4090909090909092,1.575819672131147,1.0922131147540965,1.6553651266766016,1.012667660208642
489,Example2,2001-04-22,Club6,Club8,1,1,D,,,,,1.84,3.21,4.38,1.51,2.41,2000/2001,second,1,1,1.5714285714285714,1.380952380952381,1.4761904761904763,1.1428571428571428,1.5238095238095237,1.619047619047619,1.5766871165644167,1.0920245398772987,1.540972830850131,1.1277388255915846
490,Example3,2001-04-22,Squad1,Squad7,0,2,A,8.0,21.0,3.0,13.0,3.24,3.39,2.22,2.0,1.81,2000/2001,second,0,3,1.7727272727272727,1.3636363636363635,1.1363636363636365,1.2727272727272727,1.8636363636363635,1.4545454545454546,1.5755102040816322,1.0918367346938758,1.7118738404452687,0.9554730983302394
491,Example3,2001-04-22,Squad15,Squad14,4,0,H,18.0,4.0,8.0,1.0,1.38,4.4,7.82,2.18,1.6,2000/2001,second,3,0,1.380952380952381,1.380952380952381,1.619047619047619,1.3333333333333333,1.2380952380952381,1.2380952380952381,1.5723014256619139,1.093686354378817,1.5008728542333425,1.1651149258073883
492,Example3,2001-04-22,Squad2,Squad12,1,0,H,,,,,1.84,3.29,4.32,1.75,2.06,2000/2001,second,3,0,1.3333333333333333,1.047619047619048,1.4285714285714286,1.380952380952381,1.4285714285714286,1.1428571428571428,1.577235772357723,1.0914634146341444,1.6367595818815324,1.0319396051103351
493,Example3,2001-04-22,Squad3,Squad11,2,3,A,14.0,16.0,3.0,8.0,3.05,3.3,2.34,1.82,2.0,2000/2001,second,0,3,1.6818181818181819,1.0454545454545456,1.2272727272727273,1.2272727272727275,1.7727272727272727,1.2272727272727273,1.576064908722109,1.0892494929006067,1.7351558178130182,0.9301585838096975
494,Example3,2001-04-22,Squad4,Squad10,3,1,H,7.0,11.0,5.0,4.0,3.08,2.97,2.43,1.68,2.14,2000/2001,second,3,0,1.2857142857142858,1.380952380952381,1.619047619047619,1.2380952380952381,1.380952380952381,1.2380952380952381,1.5769230769230764,1.0931174089068807,1.4578754578754574,1.2121650279544998
495,Example3,2001-04-22,Squad5,Squad9,1,0,H,,,,,3.08,3.28,2.21,1.87,1.86,2000/2001,second,3,0,1.181818181818182,1.0909090909090908,1.5454545454545454,0.8181818181818182,1.1818181818181819,1.2727272727272727,1.5797979797979793,1.092929292929291,1.4207070707070704,1.2520202020202
496,Example3,2001-04-22,Squad6,Squad8,0,0,D,12.0,15.0,9.0,8.0,3.26,3.38,2.19,1.92,1.88,2000/2001,second,1,1,1.2380952380952381,1.2380952380952381,1.1904761904761905,1.1904761904761905,1.380952380952381,1.4761904761904763,1.578629032258064,1.090725806451611,1.578629032258064,1.090725806451611
497,Example1,2001-04-22,Team1,Team7,3,1,H,18.0,7.0,6.0,2.0,1.45,4.01,6.95,2.64,1.44,2000/2001,second,3,0,1.4090909090909092,1.0,1.3636363636363635,1.5909090909090906,1.5454545454545454,0.9090909090909091,1.5754527162977863,1.0885311871227346,1.7345436253886954,0.9294402780318255
498,Example1,2001-04-22,Team15,Team14,1,1,D,,,,,2.09,2.88,3.39,1.6,2.07,2000/2001,second,1,1,1.1904761904761907,0.7619047619047619,1.4761904761904763,1.0,1.142857142857143,1.3333333333333333,1.5783132530120478,1.0883534136546167,1.566408491107286,1.1002581755593785
499,Example1,2001-04-22,Team2,Team12,2,1,H,28.0,11.0,12.0,4.0,1.4,3.8,7.74,1.77,1.97,2000/2001,second,3,0,0.7619047619047619,1.1428571428571428,1.380952380952381,1.7142857142857142,1.0,1.0,1.577154308617234,1.088176352705409,1.565249546712472,1.1000811146101708
500,Example1,2001-04-22,Team3,Team11,2,0,H,,,,,1.85,3.27,4.23,1.62,2.21,2000/2001,second,3,0,1.7272727272727273,1.5454545454545454,1.3181818181818183,0.6818181818181818,1.8181818181818181,2.1363636363636362,1.5779999999999996,1.087999999999998,1.4643636363636359,1.2016363636363618
501,Example1,2001-04-22,Team4,Team10,1,6,A,8.0,12.0,3.0,9.0,3.62,3.3,2.0,1.67,2.12,2000/2001,second,0,3,1.2857142857142858,1.5714285714285714,1.0952380952380953,1.8095238095238095,1.3333333333333333,1.5238095238095237,1.578842315369261,1.0858283433133715,1.6859851725121182,0.9786854861705143
502,Example1,2001-04-22,Team5,Team9,0,1,A,,,,,1.8,3.03,4.51,1.6,2.16,2000/2001,second,0,3,1.7272727272727273,1.2272727272727275,1.3636363636363635,1.3636363636363635,1.2272727272727268,1.0,1.577689243027888,1.0956175298804762,1.702689243027888,0.9706175298804762
503,Example1,2001-04-22,Team6,Team8,2,0,H,,,,,1.81,2.83,4.68,1.62,2.05,2000/2001,second,3,0,1.2380952380952381,1.5714285714285714,1.1904761904761905,1.4761904761904763,1.619047619047619,1.380952380952381,1.5745526838966197,1.095427435387672,1.5626479219918579,1.107332197292434
504,Example2,2001-05-02,Club10,Club2,0,0,D,,,,,2.11,3.2,3.08,1.72,1.97,2000/2001,second,1,1,1.4545454545454546,1.1363636363636365,0.9090909090909091,1.5,1.6818181818181819,1.3181818181818181,1.575396825396825,1.0932539682539664,1.8026695526695522,0.8659812409812391
505,Example2,2001-05-02,Club12,Club15,1,3,A,8.0,9.0,4.0,4.0,2.02,3.39,3.37,1.91,1.83,2000/2001,second,0,3,1.1363636363636365,1.1818181818181819,1.5454545454545454,1.5909090909090908,0.9545454545454546,1.2727272727272727,1.572277227722772,1.0910891089108894,1.572277227722772,1.0910891089108894
506,Example2,2001-05-02,Club14,Club13,5,0,H,22.0,5.0,10.0,1.0,1.53,4.67,5.62,2.83,1.42,2000/2001,second,3,0,1.1818181818181817,1.4090909090909092,1.3636363636363635,2.0454545454545463,1.0909090909090908,0.8636363636363636,1.5711462450592881,1.0948616600790495,1.6847826086956519,0.9812252964426857
507,Example2,2001-05-02,Club6,Club1,0,1,A,17.0,17.0,11.0,5.0,4.28,3.38,1.79,2.27,1.57,2000/2001,second,0,3,1.5454545454545454,1.0869565217391306,1.4545454545454546,1.391304347826087,1.5,1.173913043478261,1.5779092702169621,1.0927021696252448,1.6767234994659739,0.9938879403762331
508,Example2,2001-05-02,Club7,Club5,1,0,H,,,,,1.54,3.87,6.32,1.82,1.96,2000/2001,second,3,0,1.1739130434782612,1.5217391304347827,1.1304347826086956,1.2173913043478262,1.1304347826086958,1.5217391304347827,1.5748031496062989,1.0925196850393684,1.5095857583019512,1.157737076343716
509,Example2,2001-05-02,Club8,Club4,1,1,D,,,,,1.78,3.38,4.3,1.74,2.01,2000/2001,second,1,1,1.3636363636363635,1.272727272727273,1.1363636363636365,1.9090909090909092,1.5909090909090908,1.2727272727272727,1.5736738703339879,1.0903732809430238,1.7895829612430787,0.8744641900339329
510,Example2,2001-05-02,Club9,Club3,4,1,H,14.0,7.0,8.0,1.0,1.37,4.76,9.77,1.87,1.96,2000/2001,second,3,0,1.3478260869565215,1.565217391304348,1.434782608695652,0.5217391304347826,1.3478260869565217,2.0434782608695654,1.5725490196078427,1.0901960784313707,1.2899403239556686,1.3728047740835447
511,Example3,2001-05-02,Squad10,Squad2,1,0,H,9.0,12.0,2.0,3.0,1.99,3.5,3.82,1.9,1.91,2000/2001,second,3,0,1.3636363636363635,1.3181818181818181,1.3181818181818181,1.3636363636363635,1.1818181818181819,1.5,1.5772994129158509,1.0900195694716226,1.6000266856431236,1.0672922967443499
512,Example3,2001-05-02,Squad12,Squad15,3,2,H,5.0,14.0,3.0,4.0,1.21,6.54,12.89,2.84,1.4,2000/2001,second,3,0,1.0000000000000002,1.5,1.3636363636363635,1.5454545454545454,1.0909090909090908,1.3181818181818181,1.5761718749999996,1.0878906249999982,1.496626420454545,1.1674360795454528
513,Example3,2001-05-02,Squad14,Squad13,1,1,D,,,,,1.64,3.59,5.09,1.94,1.8,2000/2001,second,1,1,1.3181818181818181,1.3636363636363635,1.4545454545454546,1.5909090909090908,1.1818181818181819,1.2272727272727275,1.5789473684210522,1.0896686159844038,1.601674641148325,1.066941343257131
514,Example3,2001-05-02,Squad6,Squad1,0,1,A,7.0,12.0,4.0,8.0,8.59,4.39,1.4,2.25,1.62,2000/2001,second,0,3,1.1818181818181819,1.6956521739130435,1.1363636363636365,1.173913043478261,1.3636363636363635,1.7826086956521738,1.5778210116731513,1.0894941634241226,1.458749865428092,1.208565309669182
515,Example3,2001-05-02,Squad7,Squad5,3,1,H,8.0,11.0,4.0,3.0,2.15,3.21,3.49,1.71,2.11,2000/2001,second,3,0,1.3913043478260867,1.1739130434782612,1.2173913043478262,1.4782608695652173,1.5217391304347827,1.2608695652173914,1.5747572815533977,1.0893203883495128,1.6943224989447019,0.9697551709582086
516,Example3,2001-05-02,Squad8,Squad4,2,1,H,,,,,2.08,3.27,3.32,1.83,1.92,2000/2001,second,3,0,1.1818181818181819,1.3636363636363638,1.1363636363636365,1.5909090909090908,1.4545454545454546,1.4545454545454546,1.5775193798449607,1.0891472868217036,1.6457011980267788,1.0209654686398855
517,Example3,2001-05-02,Squad9,Squad3,2,2,D,,,,,2.74,3.37,2.34,2.25,1.6,2000/2001,second,1,1,1.0434782608695652,1.6956521739130435,0.8260869565217391,1.3043478260869565,1.2173913043478262,1.6956521739130435,1.5783365570599608,1.0889748549323,1.5348582961903956,1.1324531158018651
518,Example1,2001-05-02,Team10,Team2,2,2,D,16.0,13.0,5.0,6.0,2.32,3.39,3.12,1.98,1.83,2000/2001,second,1,1,1.7727272727272727,0.8181818181818182,1.7727272727272727,1.3636363636363635,1.5909090909090908,1.0909090909090908,1.5791505791505787,1.0907335907335889,1.715514215514215,0.9543699543699525
519,Example1,2001-05-02,Team12,Team15,0,1,A,,,,,1.73,3.19,4.74,1.72,2.03,2000/2001,second,0,3,1.1363636363636365,1.1818181818181819,1.7272727272727273,1.4545454545454546,0.9545454545454546,1.1363636363636365,1.5799614643545274,1.0924855491329462,1.5004160098090729,1.1720310036784007
520,Example1,2001-05-02,Team14,Team13,2,1,H,,,,,2.67,2.98,2.65,1.52,2.39,2000/2001,second,3,0,0.7727272727272727,1.7727272727272727,1.0,1.1818181818181819,1.3181818181818181,1.8181818181818181,1.5769230769230764,1.0923076923076906,1.3723776223776218,1.2968531468531452
521,Example1,2001-05-02,Team6,Team1,5,1,H,13.0,2.0,8.0,1.0,1.25,5.57,11.25,2.34,1.57,2000/2001,second,3,0,1.2727272727272727,1.4782608695652173,1.1363636363636365,1.3478260869565215,1.6818181818181819,1.608695652173913,1.5777351247600764,1.0921305182341634,1.5792173381988115,1.0906483047954283
522,Example1,2001-05-02,Team7,Team5,1,1,D,,,,,2.33,2.97,3.14,1.58,2.26,2000/2001,second,1,1,1.0,1.6521739130434783,1.652173913043478,1.3478260869565215,0.8695652173913043,1.1739130434782603,1.5842911877394632,1.091954022988504,1.3451607529568546,1.3310844577711127
523,Example1,2001-05-02,Team8,Team4,0,0,D,,,,,3.43,3.29,2.15,1.75,2.05,2000/2001,second,1,1,1.5,1.272727272727273,1.5,1.3181818181818183,1.3181818181818181,1.2727272727272727,1.5831739961759077,1.0917782026768625,1.5945376325395442,1.0804145663132263
524,Example1,2001-05-02,Team9,Team3,1,1,D,11.0,15.0,2.0,5.0,3.78,3.22,2.03,1.67,2.17,2000/2001,second,1,1,1.2173913043478264,1.7391304347826086,1.3043478260869563,1.2608695652173914,1.0869565217391304,1.8695652173913044,1.5801526717557248,1.089694656488548,1.438848323929638,1.2309990043146346
525,Example2,2001-05-12,Club1,Club5,1,0,H,13.0,17.0,3.0,4.0,2.6,3.4,2.72,2.01,1.8,2000/2001,second,3,0,1.0833333333333335,1.4583333333333333,1.3333333333333333,1.2083333333333333,1.2500000000000002,1.4583333333333333,1.5790476190476186,1.0895238095238078,1.4540476190476186,1.2145238095238078
526,Example2,2001-05-12,Club11,Club14,2,0,H,8.0,21.0,4.0,9.0,4.3,3.72,1.79,2.03,1.79,2000/2001,second,3,0,1.826086956521739,1.3478260869565215,1.1304347826086956,1.3043478260869563,1.6521739130434783,1.173913043478261,1.5779467680608361,1.087452471482888,1.7409902463217057,0.9244089932220183
527,Example2,2001-05-12,Club13,Club12,0,0,D,,,,,2.07,2.94,3.9,1.44,2.67,2000/2001,second,1,1,1.3478260869565217,1.1304347826086958,2.1739130434782616,1.608695652173913,0.8260869565217391,0.9130434782608695,1.5787476280834911,1.0853889943073987,1.4917911063443605,1.1723455160465293
528,Example2,2001-05-12,Club15,Club10,2,0,H,11.0,4.0,4.0,2.0,1.9,3.26,3.85,1.71,2.03,2000/2001,second,3,0,1.2608695652173914,1.391304347826087,1.565217391304348,0.8695652173913043,1.3478260869565217,1.6521739130434783,1.5757575757575752,1.0833333333333317,1.3692358366271404,1.2898550724637665
529,Example2,2001-05-12,Club2,Club8,3,3,D,8.0,22.0,5.0,11.0,3.12,2.82,2.52,1.5,2.52,2000/2001,second,1,1,1.0869565217391306,1.3478260869565215,1.434782608695652,1.1304347826086958,1.3043478260869565,1.565217391304348,1.5765595463137991,1.0812854442344029,1.4352551984877122,1.2225897920604898
530,Example2,2001-05-12,Club3,Club7,1,0,H,,,,,1.59,3.14,5.98,1.61,2.13,2000/2001,second,3,0,1.5416666666666667,1.166666666666667,0.6666666666666666,1.0833333333333333,1.9583333333333337,1.2083333333333335,1.5792452830188675,1.0849056603773568,1.777161949685534,0.8869889937106902
531,Example2,2001-05-12,Club4,Club6,1,1,D,18.0,11.0,5.0,3.0,1.89,3.53,3.96,1.92,1.85,2000/2001,second,1,1,1.2608695652173914,1.4782608695652173,1.8695652173913044,1.434782608695652,1.2608695652173914,1.434782608695652,1.5781544256120523,1.0828625235404878,1.4151109473511827,1.2459060018013575
532,Example3,2001-05-12,Squad1,Squad5,0,0,D,13.0,10.0,2.0,2.0,1.98,3.11,4.12,1.56,2.38,2000/2001,second,1,1,1.6666666666666667,1.166666666666667,1.1250000000000002,1.5416666666666667,1.8333333333333333,1.2083333333333333,1.577067669172932,1.0827067669172916,1.8062343358395985,0.8535401002506251
533,Example3,2001-05-12,Squad11,Squad14,1,3,A,23.0,11.0,4.0,5.0,2.23,3.15,3.12,1.72,2.02,2000/2001,second,0,3,1.1304347826086958,1.3043478260869565,1.2608695652173916,1.434782608695652,1.3043478260869565,1.173913043478261,1.5741088180112566,1.080675422138835,1.5741088180112566,1.080675422138835
534,Example3,2001-05-12,Squad13,Squad12,1,3,A,8.0,9.0,6.0,7.0,3.57,3.41,1.98,1.76,2.02,2000/2001,second,0,3,1.3478260869565215,1.0869565217391306,1.565217391304348,1.3913043478260867,1.2173913043478264,1.173913043478261,1.5730337078651682,1.0842696629213466,1.5947728382999506,1.0625305324865641
535,Example3,2001-05-12,Squad15,Squad10,3,2,H,14.0,6.0,4.0,4.0,2.94,3.09,2.5,1.53,2.47,2000/2001,second,3,0,1.5217391304347827,1.3478260869565215,1.608695652173913,1.2608695652173914,1.2608695652173914,1.2608695652173914,1.5719626168224294,1.087850467289718,1.5284843559528642,1.1313287281592832
536,Example3,2001-05-12,Squad2,Squad8,2,2,D,,,,,1.74,3.44,4.68,1.82,1.94,2000/2001,second,1,1,1.2608695652173914,1.2173913043478262,1.3478260869565215,1.1304347826086958,1.434782608695652,1.5217391304347827,1.5746268656716413,1.0895522388059684,1.5311486048020762,1.1330304996755336
537,Example3,2001-05-12,Squad3,Squad7,0,3,A,14.0,11.0,3.0,5.0,5.78,4.28,1.56,2.08,1.76,2000/2001,second,0,3,1.7083333333333333,1.458333333333333,1.3333333333333333,1.2083333333333333,1.6666666666666667,1.5833333333333333,1.5754189944134074,1.0912476722532571,1.6066689944134074,1.0599976722532571
538,Example3,2001-05-12,Squad4,Squad6,0,1,A,,,,,2.13,3.05,3.42,1.58,2.23,2000/2001,second,0,3,1.347826086956522,1.1304347826086956,1.608695652173913,1.1304347826086958,1.391304347826087,1.3043478260869563,1.5724907063197022,1.0947955390334556,1.5072733150153546,1.1600129303378033
539,Example1,2001-05-12,Team1,Team5,1,1,D,11.0,9.0,1.0,2.0,2.68,2.83,2.89,1.51,2.5,2000/2001,second,1,1,1.4583333333333333,1.625,1.4999999999999998,1.333333333333333,1.5416666666666667,1.166666666666666,1.5695732838589977,1.0946196660482357,1.4862399505256643,1.177952999381569
540,Example1,2001-05-12,Team11,Team14,1,1,D,4.0,5.0,1.0,4.0,2.14,3.1,3.6,1.63,2.25,2000/2001,second,1,1,1.4782608695652173,0.8260869565217391,0.7391304347826086,1.0,2.0434782608695654,1.391304347826087,1.5685185185185182,1.0944444444444428,1.7967793880837355,0.8661835748792254
541,Example1,2001-05-12,Team13,Team12,3,3,D,,,,,2.08,3.22,3.23,2.02,1.71,2000/2001,second,1,1,1.7391304347826086,1.0869565217391306,1.2173913043478262,1.6956521739130435,1.7391304347826086,0.9130434782608695,1.5674676524953786,1.0942698706099798,1.8500763481475524,0.811661174957806
542,Example1,2001-05-12,Team15,Team10,1,1,D,10.0,14.0,5.0,5.0,3.11,3.47,2.25,2.21,1.66,2000/2001,second,1,1,1.173913043478261,1.7826086956521738,1.391304347826087,1.7826086956521738,1.2173913043478262,1.565217391304348,1.5701107011070106,1.097785977859777,1.515762875020054,1.1521338039467335
543,Example1,2001-05-12,Team2,Team8,1,2,A,6.0,9.0,5.0,5.0,9.32,5.12,1.3,2.08,1.7,2000/2001,second,0,3,0.8695652173913043,1.434782608695652,1.3913043478260867,1.434782608695652,1.0869565217391304,1.3043478260869565,1.5690607734806625,1.097605893186002,1.438625990871967,1.2280406757946976
544,Example1,2001-05-12,Team3,Team7,1,0,H,13.0,15.0,7.0,6.0,3.85,3.32,1.98,1.95,1.79,2000/2001,second,3,0,1.7083333333333333,1.0,1.25,1.6249999999999998,1.8333333333333333,0.875,1.5680147058823526,1.0992647058823513,1.8388480392156858,0.828431372549018
545,Example1,2001-05-12,Team4,Team6,1,2,A,,,,,1.17,5.85,11.84,1.91,1.77,2000/2001,second,0,3,1.2173913043478262,1.434782608695652,1.2608695652173914,1.1304347826086958,1.2608695652173914,1.7391304347826086,1.5669724770642197,1.0972477064220167,1.4800159553250893,1.1842042281611471
546,Example2,2001-05-22,Club10,Club13,0,0,D,,,,,1.7,3.08,5.96,1.63,2.16,2000/2001,second,1,1,1.3333333333333333,1.2916666666666667,0.9166666666666666,2.083333333333334,1.5833333333333333,0.8333333333333334,1.5659340659340655,1.0989010989010972,1.868017399267399,0.7968177655677637
547,Example2,2001-05-22,Club12,Club11,2,0,H,34.0,12.0,7.0,3.0,1.22,5.36,12.85,2.11,1.65,2000/2001,second,3,0,1.0833333333333335,1.8333333333333333,1.5416666666666667,1.0833333333333333,0.9166666666666666,1.7083333333333333,1.5630712979890307,1.0968921389396693,1.2609879646556974,1.3989754722730026
548,Example2,2001-05-22,Club14,Club9,0,1,A,,,,,2.37,3.0,3.12,1.55,2.35,2000/2001,second,0,3,1.2916666666666663,1.458333333333333,1.3333333333333333,1.4166666666666667,1.1250000000000002,1.4166666666666667,1.5638686131386856,1.0948905109489036,1.5430352798053524,1.1157238442822368
549,Example2,2001-05-22,Club4,Club1,4,0,H,25.0,5.0,11.0,2.0,1.14,7.8,18.43,2.81,1.41,2000/2001,second,3,0,1.25,1.08,1.8333333333333333,1.28,1.25,1.3200000000000003,1.561020036429872,1.0947176684881585,1.4651867030965389,1.190551001821492
550,Example2,2001-05-22,Club5,Club3,1,3,A,12.0,10.0,7.0,5.0,2.52,2.85,3.05,1.54,2.4,2000/2001,second,0,3,1.4,1.52,1.2,0.64,1.4,2.0000000000000004,1.565454545454545,1.092727272727271,1.395454545454545,1.262727272727271
551,Example2,2001-05-22,Club6,Club2,3,3,D,11.0,17.0,5.0,5.0,2.13,3.23,3.66,1.57,2.37,2000/2001,second,1,1,1.4583333333333333,1.1666666666666667,1.4166666666666667,1.5,1.4166666666666667,1.2916666666666667,1.5644283121597091,1.0961887477313959,1.6581783121597091,1.0024387477313959
552,Example2,2001-05-22,Club8,Club15,0,2,A,12.0,14.0,4.0,4.0,2.5,2.89,3.09,1.58,2.34,2000/2001,second,0,3,1.4166666666666663,1.2916666666666667,1.2083333333333335,1.5,1.5416666666666667,1.4166666666666667,1.567028985507246,1.0996376811594186,1.6711956521739124,0.9954710144927521
553,Example3,2001-05-22,Squad10,Squad13,2,1,H,12.0,6.0,2.0,3.0,1.8,3.44,4.28,1.66,2.14,2000/2001,second,3,0,1.3749999999999998,1.333333333333333,1.3333333333333333,1.625,1.2083333333333333,1.166666666666667,1.5641952983725131,1.1012658227848084,1.6475286317058466,1.017932489451475
554,Example3,2001-05-22,Squad12,Squad11,0,0,D,,,,,1.93,3.47,3.7,2.01,1.76,2000/2001,second,1,1,1.1666666666666667,1.1250000000000002,1.3749999999999998,1.3333333333333337,1.2500000000000002,1.25,1.5649819494584833,1.101083032490973,1.5649819494584833,1.101083032490973
555,Example3,2001-05-22,Squad14,Squad9,2,0,H,,,,,1.43,4.45,6.81,2.09,1.69,2000/2001,second,3,0,1.375,1.0833333333333333,1.4166666666666667,0.875,1.2500000000000002,1.2083333333333333,1.5621621621621617,1.0990990990990974,1.4996621621621617,1.1615990990990974
556,Example3,2001-05-22,Squad4,Squad1,0,2,A,,,,,1.97,3.06,3.89,1.45,2.61,2000/2001,second,0,3,1.2916666666666667,1.6,1.5833333333333333,1.0800000000000003,1.3333333333333333,1.8,1.5629496402877694,1.0971223021582717,1.3600329736211028,1.3000389688249383
557,Example3,2001-05-22,Squad5,Squad3,3,2,H,15.0,16.0,6.0,7.0,1.61,3.79,5.9,1.74,2.07,2000/2001,second,3,0,1.1200000000000003,1.64,1.48,1.4,1.2,1.6,1.5601436265709152,1.0987432675044866,1.4101436265709153,1.2487432675044865
558,Example3,2001-05-22,Squad6,Squad2,3,1,H,9.0,7.0,8.0,6.0,1.54,3.63,6.21,2.04,1.7,2000/2001,second,3,0,1.1249999999999998,1.2916666666666667,1.0833333333333335,1.3749999999999998,1.375,1.4166666666666667,1.5627240143369172,1.1003584229390662,1.593974014336917,1.0691084229390664
559,Example3,2001-05-22,Squad8,Squad15,1,6,A,11.0,15.0,4.0,9.0,3.03,3.22,2.29,1.88,1.88,2000/2001,second,0,3,1.25,1.5833333333333333,1.1666666666666667,1.625,1.5,1.3333333333333333,1.5652951699463322,1.1001788908765633,1.5965451699463322,1.0689288908765633
560,Example1,2001-05-22,Team10,Team13,2,2,D,,,,,1.58,3.67,5.43,1.99,1.77,2000/2001,second,1,1,1.75,1.7916666666666667,1.75,1.2916666666666667,1.5416666666666667,1.7083333333333333,1.5642857142857136,1.1089285714285695,1.4392857142857136,1.2339285714285695
