,league,date,team,result,goals,shots,shotsOpponent,shotsTarget,shotsTargetOpponent,season,odds,oddsDraw,oddsOpponent,prob,probDraw,anticipatedGoals,home,fav
273,Example2,30/10/00,Club14,W,1,,,,,2000/2001,2.98,3.04,2.47,0.3127987356628169,0.3062897989402632,1.05,0,out
274,Example2,30/10/00,Club12,L,1,13.0,17.0,5.0,3.0,2000/2001,7.38,4.5,1.41,0.1169261741019115,0.20190259827016976,0.775,0,out
275,Example2,30/10/00,Club10,,1,9.0,8.0,3.0,4.0,2000/2001,1.53,3.83,6.11,0.6219081651784483,0.23667405960406002,1.925,0,fav
276,Example2,30/10/00,Club8,,0,10.0,8.0,2.0,0.0,2000/2001,2.82,3.11,2.67,0.33765911803702464,0.3050080490039797,1.15,0,out
277,Example2,30/10/00,Club6,L,1,,,,,2000/2001,2.93,3.06,2.4,0.3134586668882692,0.29926459499657243,1.1,0,out
278,Example2,30/10/00,Club7,W,1,,,,,2000/2001,2.27,3.25,3.0,0.41175721556252387,0.2815628384875719,1.35,0,fav
279,Example2,30/10/00,Club9,,2,12.0,14.0,7.0,6.0,2000/2001,2.65,3.58,2.56,0.36125378453980705,0.264379519604632,1.425,0,out
280,Example2,09/11/00,Club11,L,0,10.0,22.0,7.0,11.0,2000/2001,3.22,3.18,2.15,0.28166581447817723,0.2854833159503762,1.15,0,out
281,Example2,09/11/00,Club13,,2,14.0,9.0,7.0,4.0,2000/2001,2.52,3.24,2.83,0.3765825494227827,0.28967815020993765,1.35,0,fav
282,Example2,09/11/00,Club15,,1,,,,,2000/2001,2.79,2.78,2.5,0.3194529542682105,0.32070490635983745,1.075,0,out
283,Example2,09/11/00,Club2,L,0,7.0,6.0,2.0,3.0,2000/2001,3.47,3.1,2.23,0.26939959975781097,0.3032836762718061,0.925,0,out
284,Example2,09/11/00,Club4,W,4,,,,,2000/2001,4.65,3.79,1.58,0.18203553195497058,0.22929422261004093,0.875,0,out
285,Example2,09/11/00,Club1,,2,7.0,14.0,4.0,6.0,2000/2001,4.45,3.03,1.82,0.19371089379132134,0.296120910226494,0.9,0,out
286,Example2,09/11/00,Club3,,1,9.0,24.0,4.0,3.0,2000/2001,1.61,3.97,5.28,0.5962708176145833,0.23258248982296603,2.0500000000000003,0,fav
287,Example2,19/11/00,Club14,L,0,6.0,14.0,4.0,5.0,2000/2001,4.8,3.76,1.69,0.18873247347146457,0.24534082030518187,1.075,0,out
288,Example2,19/11/00,Club12,L,4,,,,,2000/2001,3.71,3.32,1.84,0.23428623660666056,0.2649995885845053,1.15,0,out
289,Example2,19/11/00,Club10,W,2,13.0,11.0,6.0,7.0,2000/2001,2.84,3.19,2.25,0.31589056770717433,0.2783198482875945,1.175,0,out
290,Example2,19/11/00,Club8,,1,,,,,2000/2001,3.54,2.96,2.19,0.2582891853913489,0.312567535577567,0.975,0,out
291,Example2,19/11/00,Club6,,0,3.0,8.0,1.0,3.0,2000/2001,4.08,2.36,2.25,0.21091961732395068,0.38445708897378866,1.175,0,out
292,Example2,19/11/00,Club4,W,2,9.0,11.0,4.0,6.0,2000/2001,3.38,3.33,2.17,0.2776504784383417,0.2820289216989919,1.075,0,out
293,Example2,19/11/00,Club5,,0,12.0,15.0,5.0,5.0,2000/2001,3.4,3.33,2.12,0.2730681174361442,0.27914728539899186,1.225,0,out
294,Example2,29/11/00,Club7,,0,,,,,2000/2001,3.75,3.13,2.01,0.24072388196510788,0.2924147815273873,0.8500000000000001,0,out
295,Example2,29/11/00,Club9,L,0,8.0,18.0,3.0,7.0,2000/2001,5.72,4.43,1.52,0.1579212406170727,0.20800174501051974,1.1,0,out
296,Example2,29/11/00,Club11,L,1,6.0,11.0,3.0,6.0,2000/2001,2.46,3.06,2.69,0.3705136463564483,0.2928507050489696,1.375,0,fav
297,Example2,29/11/00,Club13,L,1,,,,,2000/2001,1.57,3.49,5.36,0.5932499818693799,0.25178813345653245,1.825,0,fav
298,Example2,29/11/00,Club15,W,3,,,,,2000/2001,2.48,2.8,2.9,0.36727204011009645,0.3223620524612468,1.2000000000000002,0,fav
299,Example2,29/11/00,Club2,W,3,9.0,7.0,5.0,4.0,2000/2001,2.16,3.16,3.4,0.43656987798740243,0.29267670410208174,1.375,0,fav
300,Example2,29/11/00,Club1,L,1,,,,,2000/2001,3.22,3.27,2.12,0.282311639224677,0.27766889123487637,1.275,0,out
301,Example2,09/12/00,Club14,L,0,9.0,23.0,5.0,10.0,2000/2001,16.27,6.88,1.17,0.04592237089949336,0.12737285623776826,0.5750000000000001,0,out
302,Example2,09/12/00,Club12,,0,5.0,13.0,0.0,2.0,2000/2001,5.03,3.3,1.78,0.18007652509814576,0.2825536056221961,0.75,0,out
303,Example2,09/12/00,Club10,L,0,13.0,15.0,9.0,5.0,2000/2001,2.04,3.21,3.26,0.45089715426388993,0.27687437481618704,1.55,0,fav
304,Example2,09/12/00,Club8,L,1,,,,,2000/2001,3.4,3.22,2.13,0.27055649938113335,0.286689344283446,1.025,0,out
305,Example2,09/12/00,Club6,W,4,18.0,14.0,15.0,9.0,2000/2001,4.41,3.36,1.8,0.20274999598298132,0.27212010503053724,0.925,0,out
306,Example2,09/12/00,Club4,W,2,11.0,7.0,5.0,7.0,2000/2001,4.77,3.52,1.76,0.19122649291212238,0.2644602259696325,1.0,0,out
307,Example2,09/12/00,Club2,L,1,20.0,14.0,9.0,6.0,2000/2001,3.25,3.46,2.24,0.2937355814317454,0.2752631047118896,1.275,0,out
308,Example2,19/12/00,Club3,,1,11.0,9.0,5.0,4.0,2000/2001,2.68,3.19,2.45,0.3413420852274037,0.2830868287153979,1.2000000000000002,0,out
309,Example2,19/12/00,Club5,W,2,9.0,7.0,6.0,3.0,2000/2001,1.71,3.74,4.65,0.5586498877925086,0.24637004674544563,1.825,0,fav
310,Example2,19/12/00,Club7,L,1,2.0,27.0,1.0,14.0,2000/2001,45.03,17.52,1.04,0.01278860192054262,0.04543361090237792,0.525,0,out
311,Example2,19/12/00,Club9,,1,7.0,16.0,4.0,6.0,2000/2001,4.08,3.35,1.96,0.22857551595960252,0.2812491509609674,0.95,0,out
312,Example2,19/12/00,Club11,L,1,13.0,22.0,6.0,8.0,2000/2001,24.81,10.11,1.09,0.02660455784724527,0.08264422557238815,0.625,0,out
313,Example2,19/12/00,Club13,L,1,,,,,2000/2001,4.27,3.22,1.75,0.1994191321869797,0.27340435329725954,0.9,0,out
314,Example2,19/12/00,Club15,,3,6.0,11.0,4.0,4.0,2000/2001,3.2,3.18,2.37,0.29664459014470457,0.2985859598140678,1.025,0,out
315,Example2,01/02/01,Club1,L,0,10.0,9.0,5.0,2.0,2000/2001,6.63,3.68,1.49,0.12472887566066762,0.24227822437970767,0.7000000000000001,0,out
316,Example2,01/02/01,Club2,W,2,,,,,2000/2001,3.23,2.94,2.14,0.2723736298204646,0.30201141864448017,1.05,0,out
317,Example2,01/02/01,Club4,,1,,,,,2000/2001,3.19,3.22,2.1,0.28135417620326486,0.27850774340942364,1.15,0,out
318,Example2,01/02/01,Club6,L,0,,,,,2000/2001,1.69,3.37,4.5,0.5489739812021923,0.26164663015834266,1.8,0,fav
319,Example2,01/02/01,Club8,W,1,19.0,9.0,7.0,3.0,2000/2001,2.07,3.29,3.65,0.4608253031110808,0.28434440657892307,1.4,0,fav
320,Example2,01/02/01,Club10,L,1,8.0,16.0,2.0,9.0,2000/2001,4.77,3.45,1.77,0.19048284623268594,0.26933284570030747,0.8250000000000001,0,out
321,Example2,01/02/01,Club12,L,0,4.0,13.0,4.0,6.0,2000/2001,6.27,3.69,1.59,0.14258932420194373,0.25228435347209704,0.775,0,out
322,Example2,11/02/01,Club14,,1,11.0,9.0,6.0,4.0,2000/2001,3.7,3.49,1.95,0.24852949110741424,0.26450122444988233,1.125,0,out
323,Example2,11/02/01,Club13,,2,9.0,17.0,3.0,7.0,2000/2001,16.12,7.7,1.17,0.05006029058201014,0.1165341035020058,0.65,0,out
324,Example2,11/02/01,Club11,W,4,10.0,11.0,5.0,4.0,2000/2001,3.16,3.21,2.1,0.2830215697277432,0.27822244544377445,1.075,0,out
325,Example2,11/02/01,Club9,L,1,4.0,14.0,2.0,4.0,2000/2001,5.75,3.65,1.6,0.1529860430204764,0.2510321455563112,0.925,0,out
326,Example2,11/02/01,Club7,L,1,,,,,2000/2001,4.62,3.05,1.84,0.19039389123974068,0.2992399761638445,0.875,0,out
327,Example2,11/02/01,Club5,L,2,7.0,12.0,4.0,5.0,2000/2001,3.0,3.26,2.43,0.3163476060294532,0.29010507093658694,1.175,0,out
328,Example2,11/02/01,Club3,,0,16.0,9.0,6.0,2.0,2000/2001,1.8,3.74,4.46,0.5374547968991706,0.2525908548357956,1.75,0,fav
329,Example2,21/02/01,Club14,L,0,1.0,12.0,1.0,6.0,2000/2001,3.06,3.3,2.23,0.30132482440639297,0.27802506715204583,1.25,0,out
330,Example2,21/02/01,Club13,,2,10.0,13.0,3.0,3.0,2000/2001,2.97,3.44,2.37,0.3204081496998432,0.27497325560665353,1.3250000000000002,0,out
331,Example2,21/02/01,Club15,L,0,22.0,12.0,3.0,7.0,2000/2001,7.7,5.08,1.38,0.11560316485965821,0.18156134047556677,1.0,0,out
332,Example2,21/02/01,Club2,W,2,11.0,17.0,3.0,2.0,2000/2001,2.19,3.36,3.31,0.4363943825944563,0.2795868547766727,1.425,0,fav
333,Example2,21/02/01,Club4,L,0,,,,,2000/2001,4.94,3.25,1.69,0.17268996423305166,0.2750288619014599,0.7250000000000001,0,out
334,Example2,21/02/01,Club6,L,1,,,,,2000/2001,3.43,2.97,2.07,0.2565780640456875,0.3004554767129959,0.925,0,out
335,Example2,21/02/01,Club8,L,0,,,,,2000/2001,7.01,4.38,1.42,0.12169930193189703,0.20541441065830895,0.8500000000000001,0,out
336,Example2,03/03/01,Club10,W,3,,,,,2000/2001,1.69,4.03,4.35,0.564499598045264,0.22670709352098517,2.25,0,fav
337,Example2,03/03/01,Club1,L,0,,,,,2000/2001,3.88,3.22,1.97,0.23431744108100813,0.2861145087112278,0.95,0,out
338,Example2,03/03/01,Club11,W,4,,,,,2000/2001,2.84,2.74,2.49,0.3131508098764399,0.325627571605673,1.225,0,out
339,Example2,03/03/01,Club9,L,1,13.0,19.0,5.0,12.0,2000/2001,2.64,3.24,2.66,0.3572835400163044,0.2882369077357388,1.275,0,fav
340,Example2,03/03/01,Club7,L,3,,,,,2000/2001,3.98,3.31,1.79,0.21718233025929354,0.26652893017712315,1.1,0,out
341,Example2,03/03/01,Club5,L,1,,,,,2000/2001,4.15,3.37,1.74,0.20706777510205882,0.2611565256823491,1.075,0,out
342,Example2,03/03/01,Club3,W,2,14.0,12.0,8.0,3.0,2000/2001,1.52,3.65,6.62,0.6243010773069552,0.24783277339692275,1.8,0,fav
343,Example2,13/03/01,Club14,W,1,18.0,10.0,3.0,1.0,2000/2001,1.38,4.91,8.94,0.7075274909255721,0.19160290386624032,2.1750000000000003,0,fav
344,Example2,13/03/01,Club12,L,0,14.0,6.0,4.0,2.0,2000/2001,4.07,3.67,1.9,0.23199320542242438,0.2584669839704778,1.15,0,out
345,Example2,13/03/01,Club11,L,0,6.0,15.0,2.0,9.0,2000/2001,8.43,4.45,1.4,0.1028728728970059,0.20713091310743062,0.75,0,out
346,Example2,13/03/01,Club13,W,4,15.0,14.0,7.0,7.0,2000/2001,2.71,3.3,2.55,0.3473772313504961,0.28245456379652,1.3,0,out
347,Example2,13/03/01,Club15,,2,,,,,2000/2001,2.45,2.93,2.84,0.37329634326090516,0.30807961166295506,1.275,0,fav
348,Example2,13/03/01,Club2,L,0,5.0,17.0,2.0,11.0,2000/2001,5.15,3.9,1.63,0.17536687709340004,0.23652327345801027,0.95,0,out
349,Example2,13/03/01,Club4,L,0,6.0,17.0,1.0,4.0,2000/2001,5.05,3.8,1.68,0.18137486446120094,0.24553521364708672,0.925,0,out
350,Example2,23/03/01,Club6,W,2,6.0,25.0,4.0,7.0,2000/2001,12.91,5.98,1.23,0.06244772593215874,0.15024149694936753,0.65,0,out
351,Example2,23/03/01,Club8,,2,15.0,24.0,3.0,9.0,2000/2001,2.25,3.29,3.28,0.4254670024684442,0.2868093602054216,1.375,0,fav
352,Example2,23/03/01,Club1,L,0,10.0,23.0,1.0,5.0,2000/2001,4.04,3.46,1.87,0.22567841810489114,0.2664030341098453,1.1,0,out
353,Example2,23/03/01,Club9,,0,,,,,2000/2001,4.37,3.15,1.88,0.20530257944756442,0.29212589809231077,0.875,0,out
354,Example2,23/03/01,Club7,L,1,7.0,13.0,3.0,4.0,2000/2001,7.17,4.54,1.46,0.1269283868273356,0.2067094037075182,0.775,0,out
355,Example2,23/03/01,Club5,,0,9.0,18.0,4.0,10.0,2000/2001,2.9,2.81,2.65,0.31908645170345734,0.32991843038523916,0.925,0,out
356,Example2,23/03/01,Club3,W,3,12.0,5.0,6.0,2.0,2000/2001,1.73,3.43,4.37,0.5402300293929446,0.260412817277846,1.85,0,fav
357,Example2,02/04/01,Club14,W,4,,,,,2000/2001,3.98,3.37,1.86,0.22503786199683573,0.26950172429201613,1.15,0,out
358,Example2,02/04/01,Club12,L,0,18.0,18.0,5.0,8.0,2000/2001,3.77,3.71,1.93,0.24871961878717597,0.25295118272597794,1.25,0,out
359,Example2,02/04/01,Club10,L,1,7.0,13.0,3.0,4.0,2000/2001,3.63,2.89,2.24,0.254192346721786,0.323525960208808,0.875,0,out
360,Example2,02/04/01,Club9,W,2,,,,,2000/2001,2.61,3.26,2.39,0.34666277770111076,0.2723190350509019,1.35,0,out
361,Example2,02/04/01,Club11,,1,,,,,2000/2001,3.48,3.15,2.11,0.2624997866978919,0.29200291628411695,0.95,0,out
362,Example2,02/04/01,Club13,L,0,16.0,15.0,2.0,6.0,2000/2001,7.48,4.64,1.39,0.1146860859717851,0.19479780000541502,0.8500000000000001,0,out
363,Example2,02/04/01,Club15,L,0,,,,,2000/2001,5.22,2.95,1.74,0.16120995008850714,0.3044118899442103,0.8,0,out
364,Example2,12/04/01,Club2,,0,16.0,6.0,4.0,2.0,2000/2001,2.07,3.29,3.55,0.45805830439081824,0.28190701563980075,1.4500000000000002,0,fav
365,Example2,12/04/01,Club4,,0,7.0,19.0,1.0,2.0,2000/2001,6.42,3.72,1.56,0.13720975814716496,0.24819447668001776,0.8,0,out
366,Example2,12/04/01,Club6,L,0,11.0,13.0,6.0,6.0,2000/2001,2.28,3.31,3.01,0.4128442109210876,0.27879756085289964,1.4500000000000002,0,fav
367,Example2,12/04/01,Club1,L,0,12.0,9.0,0.0,3.0,2000/2001,3.46,3.11,2.18,0.267073244352866,0.2990310185876979,1.0,0,out
368,Example2,12/04/01,Club7,L,0,,,,,2000/2001,5.86,3.67,1.54,0.1443414230612629,0.24347177109030033,0.775,0,out
369,Example2,12/04/01,Club5,L,0,,,,,2000/2001,7.08,4.31,1.45,0.12366448055869285,0.21277645198675804,0.75,0,out
370,Example2,12/04/01,Club3,W,1,8.0,28.0,2.0,11.0,2000/2001,2.27,3.58,3.04,0.42316906262551895,0.26391066572179184,1.675,0,fav
371,Example2,22/04/01,Club14,L,1,,,,,2000/2001,2.92,2.92,2.5,0.3145522440359995,0.3145522440359995,0.975,0,out
372,Example2,22/04/01,Club12,W,2,12.0,4.0,4.0,1.0,2000/2001,1.56,3.7,6.35,0.6133425153784532,0.24863843497063837,1.8,0,fav
373,Example2,22/04/01,Club10,W,4,,,,,2000/2001,1.8,3.52,4.79,0.5369733181267674,0.26870074331856153,1.6,0,fav
374,Example2,22/04/01,Club8,,1,,,,,2000/2001,4.38,3.21,1.84,0.20328542427133903,0.2846845384085541,0.775,0,out
375,Example2,22/04/01,Club7,,0,5.0,16.0,4.0,8.0,2000/2001,8.2,4.21,1.43,0.10584388546931202,0.2194131692602887,0.7250000000000001,0,out
376,Example2,22/04/01,Club9,L,1,5.0,9.0,2.0,4.0,2000/2001,2.96,3.22,2.23,0.3062008255067698,0.27958433276434447,1.175,0,out
377,Example2,22/04/01,Club11,,2,10.0,25.0,3.0,7.0,2000/2001,3.59,3.29,2.14,0.26283043390250405,0.2879107684137972,1.0,0,out
378,Example2,02/05/01,Club13,L,0,5.0,22.0,1.0,10.0,2000/2001,5.62,4.67,1.53,0.16464210282327044,0.20038840156614526,1.15,0,out
379,Example2,02/05/01,Club15,W,3,9.0,8.0,4.0,4.0,2000/2001,3.37,3.39,2.02,0.2691851375845544,0.26747329918079155,1.15,0,out
380,Example2,02/05/01,Club2,,0,,,,,2000/2001,3.08,3.2,2.11,0.2888496009965547,0.27701644712572093,1.1,0,out
381,Example2,02/05/01,Club4,,1,,,,,2000/2001,4.3,3.38,1.78,0.20539803293780662,0.2671848296705382,0.925,0,out
382,Example2,02/05/01,Club1,W,1,17.0,17.0,5.0,11.0,2000/2001,1.79,3.38,4.28,0.5251089273809545,0.2678273077287929,1.9,0,fav
383,Example2,02/05/01,Club5,L,0,,,,,2000/2001,6.32,3.87,1.54,0.13951842463863529,0.2378348529319212,0.75,0,out
384,Example2,02/05/01,Club3,L,1,7.0,14.0,1.0,8.0,2000/2001,9.77,4.76,1.37,0.090899998281451,0.19727052091581296,0.6000000000000001,0,out
385,Example2,12/05/01,Club14,L,0,21.0,8.0,9.0,4.0,2000/2001,1.79,3.72,4.3,0.5356468387038943,0.2500216579743143,1.75,0,fav
386,Example2,12/05/01,Club12,,0,,,,,2000/2001,3.9,2.94,2.07,0.2319070498747519,0.3139343851471115,0.8,0,out
387,Example2,12/05/01,Club10,L,0,4.0,11.0,2.0,4.0,2000/2001,3.85,3.26,1.9,0.2311829321309841,0.27705857128726163,0.975,0,out
388,Example2,12/05/01,Club8,,3,22.0,8.0,11.0,5.0,2000/2001,2.52,2.82,3.12,0.3721464463478704,0.33067127824530673,1.125,0,fav
389,Example2,12/05/01,Club6,,1,11.0,18.0,3.0,5.0,2000/2001,3.96,3.53,1.89,0.2325206844238048,0.2627655219735632,1.05,0,out
390,Example2,12/05/01,Club5,L,0,17.0,13.0,4.0,3.0,2000/2001,2.72,3.4,2.6,0.3519687441619352,0.27928722674306705,1.375,0,out
391,Example2,12/05/01,Club7,L,0,,,,,2000/2001,5.98,3.14,1.59,0.13505097310022304,0.2813163714398676,0.7250000000000001,0,out
392,Example2,22/05/01,Club9,W,1,,,,,2000/2001,3.12,3.0,2.37,0.2959569716114327,0.3085352407656299,1.025,0,out
393,Example2,22/05/01,Club11,L,0,12.0,34.0,3.0,7.0,2000/2001,12.85,5.36,1.22,0.05640870099193288,0.16124078924738236,0.55,0,out
394,Example2,22/05/01,Club13,,0,,,,,2000/2001,5.96,3.08,1.7,0.14485141898844295,0.29829370197314303,0.775,0,out
395,Example2,22/05/01,Club15,W,2,14.0,12.0,4.0,4.0,2000/2001,3.09,2.89,2.5,0.3009734721608308,0.32298254616014366,1.05,0,out
396,Example2,22/05/01,Club2,,3,17.0,11.0,5.0,5.0,2000/2001,3.66,3.23,2.13,0.25679049695855427,0.2926829230803299,0.925,0,out
397,Example2,22/05/01,Club1,L,0,5.0,25.0,2.0,11.0,2000/2001,18.43,7.8,1.14,0.03936321636878346,0.11093259779636457,0.55,0,out
398,Example2,22/05/01,Club3,W,3,10.0,12.0,5.0,7.0,2000/2001,3.05,2.85,2.52,0.30324760090440106,0.3258253106389104,1.025,0,out
399,Example2,01/06/01,Club14,,2,6.0,15.0,3.0,8.0,2000/2001,1.88,4.03,3.73,0.5137130310956891,0.2332882982628005,2.0,0,fav
400,Example2,01/06/01,Club12,W,2,16.0,11.0,3.0,3.0,2000/2001,3.01,3.09,2.42,0.3096075888913724,0.30115420524054964,1.175,0,out
401,Example2,01/06/01,Club10,L,0,,,,,2000/2001,7.88,4.05,1.4,0.10293842674810233,0.21960694995728544,0.6000000000000001,0,out
402,Example2,01/06/01,Club8,,0,10.0,10.0,4.0,6.0,2000/2001,2.79,3.17,2.25,0.3193681065912491,0.27767118054952666,1.2000000000000002,0,out
403,Example2,01/06/01,Club6,,0,,,,,2000/2001,3.33,2.99,2.23,0.2738135241251746,0.3072479476124795,0.925,0,out
404,Example2,01/06/01,Club4,L,0,14.0,14.0,5.0,5.0,2000/2001,2.34,3.19,3.09,0.40472208167769286,0.29264822392944645,1.35,0,fav
405,Example2,01/06/01,Club3,W,1,8.0,7.0,4.0,3.0,2000/2001,2.33,3.23,3.03,0.4050205263174714,0.28744782024167836,1.25,0,fav
406,Example2,11/06/01,Club5,L,0,,,,,2000/2001,3.77,3.24,1.98,0.2407677219966122,0.2832787187685202,0.9,0,out
407,Example2,11/06/01,Club7,,1,14.0,26.0,8.0,14.0,2000/2001,3.86,3.37,1.94,0.23702769950504754,0.2740052475931887,0.975,0,out
408,Example2,11/06/01,Club9,W,2,,,,,2000/2001,3.9,3.17,1.94,0.22958017032817848,0.28729599541417944,0.875,0,out
409,Example2,11/06/01,Club11,W,1,14.0,20.0,6.0,3.0,2000/2001,3.61,3.47,2.06,0.2610422138893162,0.2720747234403784,1.125,0,out
410,Example2,11/06/01,Club13,W,2,8.0,18.0,4.0,10.0,2000/2001,2.4,3.17,2.72,0.3821950163090379,0.28345308078884157,1.3,0,fav
411,Example2,11/06/01,Club15,L,0,11.0,13.0,3.0,7.0,2000/2001,2.74,3.13,2.36,0.3290048386475504,0.28475034016344203,1.175,0,out
412,Example2,11/06/01,Club1,,0,,,,,2000/2001,7.38,3.91,1.39,0.10538744768001046,0.2213077350371507,0.8250000000000001,0,out
413,Example2,21/06/01,Club14,,1,21.0,10.0,7.0,5.0,2000/2001,2.45,3.27,2.93,0.38897357349338824,0.28801439250627947,1.375,0,fav
414,Example2,21/06/01,Club12,W,2,11.0,13.0,4.0,7.0,2000/2001,3.29,3.52,2.12,0.28475230943527646,0.26519214699797394,1.375,0,out
415,Example2,21/06/01,Club10,L,0,12.0,10.0,5.0,4.0,2000/2001,5.71,3.78,1.66,0.16291594790245134,0.25133969895823693,0.8,0,out
416,Example2,21/06/01,Club8,W,3,,,,,2000/2001,3.05,2.84,2.53,0.30335423043204673,0.32714644296455925,0.975,0,out
417,Example2,21/06/01,Club6,L,1,10.0,18.0,3.0,10.0,2000/2001,2.71,3.25,2.46,0.34110015284673967,0.2810540065671785,1.425,0,out
418,Example2,21/06/01,Club4,L,0,,,,,2000/2001,2.6,3.03,2.72,0.3567028332684579,0.3032230723079586,1.15,0,fav
419,Example2,21/06/01,Club2,W,2,5.0,16.0,3.0,4.0,2000/2001,10.6,5.94,1.28,0.08254818928452345,0.15550469351248428,0.625,0,out
420,Example3,01/08/00,Squad15,L,0,,,,,2000/2001,3.15,2.88,2.35,0.28840397663358364,0.3174972615558532,1.075,0,out
421,Example3,01/08/00,Squad13,L,0,,,,,2000/2001,7.03,3.96,1.4,0.11230143881031823,0.21872886468108346,0.7250000000000001,0,out
422,Example3,01/08/00,Squad11,L,1,7.0,11.0,3.0,4.0,2000/2001,6.28,3.68,1.59,0.1422054891971288,0.2528586501165865,0.7000000000000001,0,out
423,Example3,01/08/00,Squad9,,1,7.0,12.0,4.0,5.0,2000/2001,4.48,3.74,1.78,0.20740219001544238,0.25096413166474735,1.1,0,out
424,Example3,01/08/00,Squad7,,1,17.0,15.0,8.0,6.0,2000/2001,1.8,3.54,4.38,0.5302119511126432,0.26151109941134276,1.625,0,fav
425,Example3,01/08/00,Squad5,L,0,13.0,13.0,6.0,9.0,2000/2001,5.17,3.74,1.65,0.17383524194066466,0.246456016966544,1.0,0,out
426,Example3,01/08/00,Squad3,W,3,11.0,21.0,4.0,11.0,2000/2001,3.63,3.22,2.06,0.2530902183701094,0.2875291368954725,0.9,0,out
427,Example3,11/08/00,Squad1,L,0,5.0,19.0,0.0,9.0,2000/2001,4.76,3.79,1.69,0.19055537497262132,0.2433813061509506,1.075,0,out
428,Example3,11/08/00,Squad15,,0,14.0,13.0,7.0,9.0,2000/2001,3.18,3.22,2.22,0.2901144952874594,0.28628222606019227,1.1,0,out
429,Example3,11/08/00,Squad2,W,2,3.0,6.0,2.0,1.0,2000/2001,1.9,3.33,3.98,0.4972079398952416,0.2754234003355452,1.5750000000000002,0,fav
430,Example3,11/08/00,Squad4,L,0,,,,,2000/2001,4.37,3.43,1.76,0.2022409275701376,0.26347649840791815,0.975,0,out
431,Example3,11/08/00,Squad6,W,3,,,,,2000/2001,2.64,3.1,2.64,0.35169914748570574,0.2966017050281395,1.3,0,none
432,Example3,11/08/00,Squad8,W,3,,,,,2000/2001,3.4,3.02,2.16,0.2661985124670264,0.302382830034223,0.9,0,out
433,Example3,11/08/00,Squad10,L,1,,,,,2000/2001,2.85,3.42,2.34,0.3274280089349835,0.26998102073511904,1.525,0,out
434,Example3,21/08/00,Squad12,,1,16.0,11.0,6.0,3.0,2000/2001,2.38,3.0,3.16,0.39576332443944323,0.3104099119472974,1.2000000000000002,0,fav
435,Example3,21/08/00,Squad1,,3,,,,,2000/2001,2.73,3.27,2.34,0.3331332866869248,0.27414072725071303,1.425,0,out
436,Example3,21/08/00,Squad11,,2,8.0,22.0,4.0,7.0,2000/2001,7.85,4.18,1.38,0.10256885775004228,0.21112845790603876,0.675,0,out
437,Example3,21/08/00,Squad9,L,1,,,,,2000/2001,3.28,3.36,2.14,0.282492349487138,0.2753614274518251,1.225,0,out
438,Example3,21/08/00,Squad7,W,2,,,,,2000/2001,3.36,3.34,2.1,0.27428609389675995,0.27603515780463844,1.125,0,out
439,Example3,21/08/00,Squad5,W,4,16.0,5.0,7.0,1.0,2000/2001,3.73,3.51,1.96,0.24836488018775676,0.2648963544025801,1.2000000000000002,0,out
440,Example3,21/08/00,Squad3,L,0,10.0,10.0,5.0,6.0,2000/2001,4.0,3.17,1.96,0.22680966154690174,0.2909930037631407,0.925,0,out
441,Example3,31/08/00,Squad14,W,1,5.0,6.0,1.0,3.0,2000/2001,2.43,3.4,2.78,0.3888333663141377,0.2733201275184166,1.425,0,fav
442,Example3,31/08/00,Squad12,L,0,4.0,22.0,1.0,13.0,2000/2001,13.68,6.17,1.19,0.053841117746421634,0.13978234240975873,0.5750000000000001,0,out
443,Example3,31/08/00,Squad13,,2,,,,,2000/2001,3.25,2.7,2.33,0.2735606847782681,0.3345670807964108,1.05,0,out
444,Example3,31/08/00,Squad15,L,0,,,,,2000/2001,5.37,3.94,1.58,0.16501585602871832,0.23123949064015706,0.925,0,out
445,Example3,31/08/00,Squad2,,0,7.0,5.0,3.0,2.0,2000/2001,1.88,3.81,3.91,0.5129723677523307,0.2468268600861602,1.825,0,fav
446,Example3,31/08/00,Squad4,W,2,14.0,17.0,10.0,5.0,2000/2001,1.81,3.68,4.37,0.5321891380122125,0.25506273079020386,1.8,0,fav
447,Example3,31/08/00,Squad6,L,0,,,,,2000/2001,4.41,3.46,1.68,0.19367189661571246,0.254045734434462,0.975,0,out
448,Example3,10/09/00,Squad8,L,2,12.0,12.0,3.0,7.0,2000/2001,6.49,5.17,1.44,0.14211213449050744,0.18099017099755565,1.15,0,out
449,Example3,10/09/00,Squad10,W,2,,,,,2000/2001,3.74,3.32,1.93,0.2404839128631634,0.27355146413210213,1.125,0,out
450,Example3,10/09/00,Squad1,,1,5.0,9.0,1.0,4.0,2000/2001,3.08,3.21,2.09,0.28773055638285033,0.274963743820999,1.075,0,out
451,Example3,10/09/00,Squad9,W,5,11.0,15.0,8.0,11.0,2000/2001,4.06,2.97,1.92,0.2148230247595175,0.30278010477369893,0.8500000000000001,0,out
452,Example3,10/09/00,Squad7,,2,,,,,2000/2001,2.52,3.33,2.48,0.3626285192820489,0.26849636474447275,1.25,0,out
453,Example3,10/09/00,Squad5,L,0,15.0,14.0,2.0,5.0,2000/2001,8.01,4.69,1.37,0.10619399675526271,0.19269807894416643,0.775,0,out
